time;mean_behaviour_rate;classes
152.2;0.1183333333333333;0
152.24;0.1183333333333333;0
152.28;0.1183333333333333;0
152.32;0.1183333333333333;0
152.36;0.1183333333333333;0
152.4;0.1166666666666666;0
152.44;0.1166666666666666;0
152.48;0.1166666666666666;0
152.52;0.1166666666666666;0
152.56;0.1166666666666666;0
152.6;0.1166666666666666;0
152.64;0.1149999999999999;0
152.68;0.1149999999999999;0
152.72;0.1149999999999999;0
152.76;0.1149999999999999;0
152.8;0.1149999999999999;0
152.84;0.1149999999999999;0
152.88;0.1149999999999999;0
152.92;0.1149999999999999;0
152.96;0.1149999999999999;0
153.0;0.1133333333333333;0
153.04;0.1133333333333333;0
153.08;0.1133333333333333;0
153.12;0.1116666666666666;0
153.16;0.11;0
153.2;0.1083333333333333;0
153.24;0.105;0
153.28;0.0966666666666666;0
153.32;0.0916666666666666;0
153.36;0.0899999999999999;0
153.4;0.0883333333333333;0
153.44;0.0883333333333333;0
153.48;0.0883333333333333;0
153.52;0.0883333333333333;0
153.56;0.0883333333333333;0
153.6;0.0883333333333333;0
153.64;0.0883333333333333;0
153.68;0.0866666666666666;0
153.72;0.0849999999999999;0
153.76;0.0849999999999999;0
153.8;0.0849999999999999;0
153.84;0.0849999999999999;0
153.88;0.0833333333333333;0
153.92;0.0833333333333333;0
153.96;0.0833333333333333;0
154.0;0.0816666666666666;0
154.04;0.0816666666666666;0
154.08;0.0816666666666666;0
154.12;0.0816666666666666;0
154.16;0.0816666666666666;0
154.2;0.0816666666666666;0
154.24;0.0816666666666666;0
154.28;0.0816666666666666;0
154.32;0.0816666666666666;0
154.36;0.0816666666666666;0
154.4;0.0816666666666666;0
154.44;0.0833333333333333;0
154.48;0.0833333333333333;0
154.52;0.0816666666666666;0
154.56;0.0783333333333333;0
154.6;0.08;0
154.64;0.08;0
154.68;0.08;0
154.72;0.08;0
154.76;0.0766666666666666;0
154.8;0.0783333333333333;0
154.84;0.0766666666666666;0
154.88;0.0766666666666666;0
154.92;0.075;0
154.96;0.075;0
155.0;0.075;0
155.04;0.075;0
155.08;0.075;0
155.12;0.0733333333333333;0
155.16;0.0733333333333333;0
155.2;0.0733333333333333;0
155.24;0.0733333333333333;0
155.28;0.0733333333333333;0
155.32;0.0733333333333333;0
155.36;0.0733333333333333;0
155.4;0.0733333333333333;0
155.44;0.0733333333333333;0
155.48;0.0733333333333333;0
155.52;0.0733333333333333;0
155.56;0.0733333333333333;0
155.6;0.0733333333333333;0
155.64;0.0733333333333333;0
155.68;0.0733333333333333;0
155.72;0.0716666666666666;0
155.76;0.0716666666666666;0
155.8;0.0716666666666666;0
155.84;0.0716666666666666;0
155.88;0.0716666666666666;0
155.92;0.0716666666666666;0
155.96;0.0716666666666666;0
156.0;0.0716666666666666;0
156.04;0.0699999999999999;0
156.08;0.0683333333333333;0
156.12;0.0683333333333333;0
156.16;0.0666666666666666;0
156.2;0.0666666666666666;0
156.24;0.0633333333333333;0
156.28;0.0633333333333333;0
156.32;0.0616666666666666;0
156.36;0.0616666666666666;0
156.4;0.0616666666666666;0
156.44;0.0616666666666666;0
156.48;0.0616666666666666;0
156.52;0.0616666666666666;0
156.56;0.0616666666666666;0
156.6;0.0616666666666666;0
156.64;0.0616666666666666;0
156.68;0.0616666666666666;0
156.72;0.06;0
156.76;0.06;0
156.8;0.06;0
156.84;0.06;0
156.88;0.06;0
156.92;0.06;0
156.96;0.06;0
157.0;0.0583333333333333;0
157.04;0.06;0
157.08;0.06;0
157.12;0.06;0
157.16;0.06;0
157.2;0.06;0
157.24;0.0583333333333333;0
157.28;0.0583333333333333;0
157.32;0.0583333333333333;0
157.36;0.0583333333333333;0
157.4;0.0583333333333333;0
157.44;0.0583333333333333;0
157.48;0.0583333333333333;0
157.52;0.0583333333333333;0
157.56;0.0583333333333333;0
157.6;0.0583333333333333;0
157.64;0.0566666666666666;0
157.68;0.0566666666666666;0
157.72;0.055;0
157.76;0.0533333333333333;0
157.8;0.0533333333333333;0
157.84;0.0533333333333333;0
157.88;0.0516666666666666;0
157.92;0.05;0
157.96;0.0483333333333333;-1
158.0;0.0483333333333333;-1
158.04;0.0466666666666666;-1
158.08;0.0466666666666666;-1
158.12;0.045;-1
158.16;0.045;-1
158.2;0.0433333333333333;-1
158.24;0.0399999999999999;-1
158.28;0.0399999999999999;-1
158.32;0.0383333333333333;-1
158.36;0.0366666666666666;-1
158.4;0.0366666666666666;-1
158.44;0.0366666666666666;-1
158.48;0.0366666666666666;-1
158.52;0.0366666666666666;-1
158.56;0.0349999999999999;-1
158.6;0.0333333333333333;-1
158.64;0.0299999999999999;-1
158.68;0.0266666666666666;-1
158.72;0.025;-1
158.76;0.0233333333333333;-1
158.8;0.02;-1
158.84;0.0149999999999999;-1
158.88;0.0116666666666666;-1
158.92;0.0083333333333333;-1
158.96;0.0049999999999999;-1
159.0;-0.0016666666666666;-1
159.04;-0.0116666666666666;-1
159.08;-0.0216666666666666;-1
159.12;-0.0283333333333333;-1
159.16;-0.035;-1
159.2;-0.0349999999999999;-1
159.24;-0.0383333333333333;-1
159.28;-0.04;-1
159.32;-0.0383333333333333;-1
159.36;-0.0366666666666666;-1
159.4;-0.0316666666666666;-1
159.44;-0.0266666666666666;-1
159.48;-0.0233333333333333;-1
159.52;-0.0233333333333333;-1
159.56;-0.0216666666666666;-1
159.6;-0.0233333333333333;-1
159.64;-0.025;-1
159.68;-0.025;-1
159.72;-0.0266666666666666;-1
159.76;-0.03;-1
159.8;-0.0316666666666666;-1
159.84;-0.0316666666666666;-1
159.88;-0.0316666666666666;-1
159.92;-0.0316666666666666;-1
159.96;-0.0316666666666666;-1
160.0;-0.035;-1
160.04;-0.035;-1
160.08;-0.0366666666666666;-1
160.12;-0.0366666666666666;-1
160.16;-0.0383333333333333;-1
160.2;-0.0383333333333333;-1
160.24;-0.0383333333333333;-1
160.28;-0.0383333333333333;-1
160.32;-0.0383333333333333;-1
160.36;-0.0383333333333333;-1
160.4;-0.0383333333333333;-1
160.44;-0.0366666666666666;-1
160.48;-0.0366666666666666;-1
160.52;-0.04;-1
160.56;-0.0433333333333333;-1
160.6;-0.0433333333333333;-1
160.64;-0.0466666666666666;-1
160.68;-0.0466666666666666;-1
160.72;-0.0466666666666666;-1
160.76;-0.0466666666666666;-1
160.8;-0.0466666666666666;-1
160.84;-0.0466666666666666;-1
160.88;-0.0466666666666666;-1
160.92;-0.0466666666666666;-1
160.96;-0.0466666666666666;-1
161.0;-0.0483333333333333;-1
161.04;-0.0483333333333333;-1
161.08;-0.0483333333333333;-1
161.12;-0.0499999999999999;-1
161.16;-0.0499999999999999;-1
161.2;-0.0499999999999999;-1
161.24;-0.0516666666666666;-1
161.28;-0.0516666666666666;-1
161.32;-0.0516666666666666;-1
161.36;-0.0516666666666666;-1
161.4;-0.0516666666666666;-1
161.44;-0.0516666666666666;-1
161.48;-0.0533333333333333;-1
161.52;-0.0533333333333333;-1
161.56;-0.055;-1
161.6;-0.055;-1
161.64;-0.055;-1
161.68;-0.0566666666666666;-1
161.72;-0.0566666666666666;-1
161.76;-0.0583333333333333;-1
161.8;-0.0583333333333333;-1
161.84;-0.0583333333333333;-1
161.88;-0.0583333333333333;-1
161.92;-0.0583333333333333;-1
161.96;-0.0583333333333333;-1
162.0;-0.06;-1
162.04;-0.06;-1
162.08;-0.06;-1
162.12;-0.0616666666666666;-1
162.16;-0.0616666666666666;-1
162.2;-0.0633333333333333;-1
162.24;-0.0633333333333333;-1
162.28;-0.0633333333333333;-1
162.32;-0.065;-1
162.36;-0.065;-1
162.4;-0.0666666666666666;-1
162.44;-0.0666666666666666;-1
162.48;-0.0666666666666666;-1
162.52;-0.0683333333333333;-1
162.56;-0.0683333333333333;-1
162.6;-0.0683333333333333;-1
162.64;-0.0666666666666666;-1
162.68;-0.0666666666666666;-1
162.72;-0.0666666666666666;-1
162.76;-0.0666666666666666;-1
162.8;-0.0666666666666666;-1
162.84;-0.0666666666666666;-1
162.88;-0.0666666666666666;-1
162.92;-0.0666666666666666;-1
162.96;-0.0666666666666666;-1
163.0;-0.065;-1
163.04;-0.065;-1
163.08;-0.0616666666666666;-1
163.12;-0.0583333333333333;-1
163.16;-0.0466666666666666;-1
163.2;-0.04;-1
163.24;-0.0366666666666666;-1
163.28;-0.0283333333333333;-1
163.32;-0.025;-1
163.36;-0.0199999999999999;-1
163.4;-0.0166666666666666;-1
163.44;-0.0149999999999999;-1
163.48;-0.0133333333333333;-1
163.52;-0.0133333333333333;-1
163.56;-0.0133333333333333;-1
163.6;-0.0116666666666666;-1
163.64;-0.0116666666666666;-1
163.68;-0.0116666666666666;-1
163.72;-0.0116666666666666;-1
163.76;-0.0116666666666666;-1
163.8;-0.0133333333333333;-1
163.84;-0.0116666666666666;-1
163.88;-0.0116666666666666;-1
163.92;-0.01;-1
163.96;-0.01;-1
164.0;-0.0133333333333333;-1
164.04;-0.0133333333333333;-1
164.08;-0.0133333333333333;-1
164.12;-0.0116666666666666;-1
164.16;-0.0116666666666666;-1
164.2;-0.01;-1
164.24;-0.01;-1
164.28;-0.01;-1
164.32;-0.01;-1
164.36;-0.01;-1
164.4;-0.01;-1
164.44;-0.01;-1
164.48;-0.01;-1
164.52;-0.0083333333333333;-1
164.56;-0.0066666666666666;-1
164.6;-0.005;-1
164.64;-0.0033333333333333;-1
164.68;0.0;-1
164.72;0.0033333333333333;-1
164.76;0.0049999999999999;-1
164.8;0.0049999999999999;-1
164.84;0.0083333333333333;-1
164.88;0.0116666666666666;-1
164.92;0.0133333333333333;-1
164.96;0.015;-1
165.0;0.0166666666666666;-1
165.04;0.0216666666666666;-1
165.08;0.0233333333333333;-1
165.12;0.0266666666666666;-1
165.16;0.0283333333333333;-1
165.2;0.03;-1
165.24;0.0316666666666666;-1
165.28;0.0316666666666666;-1
165.32;0.035;-1
165.36;0.035;-1
165.4;0.0366666666666666;-1
165.44;0.0366666666666666;-1
165.48;0.0366666666666666;-1
165.52;0.0366666666666666;-1
165.56;0.0383333333333333;-1
165.6;0.0383333333333333;-1
165.64;0.04;-1
165.68;0.04;-1
165.72;0.04;-1
165.76;0.04;-1
165.8;0.04;-1
165.84;0.04;-1
165.88;0.04;-1
165.92;0.04;-1
165.96;0.04;-1
166.0;0.04;-1
166.04;0.0416666666666666;-1
166.08;0.0433333333333333;-1
166.12;0.045;-1
166.16;0.045;-1
166.2;0.0433333333333333;-1
166.24;0.045;-1
166.28;0.045;-1
166.32;0.0466666666666666;-1
166.36;0.045;-1
166.4;0.0466666666666666;-1
166.44;0.0483333333333333;-1
166.48;0.0483333333333333;-1
166.52;0.0516666666666666;0
166.56;0.055;0
166.6;0.0566666666666666;0
166.64;0.0616666666666666;0
166.68;0.0616666666666666;0
166.72;0.0633333333333333;0
166.76;0.0633333333333333;0
166.8;0.0649999999999999;0
166.84;0.0699999999999999;0
166.88;0.0716666666666666;0
166.92;0.0733333333333333;0
166.96;0.075;0
167.0;0.0766666666666666;0
167.04;0.08;0
167.08;0.0816666666666666;0
167.12;0.085;0
167.16;0.0883333333333333;0
167.2;0.0883333333333333;0
167.24;0.0916666666666666;0
167.28;0.0916666666666666;0
167.32;0.095;0
167.36;0.095;0
167.4;0.095;0
167.44;0.0966666666666666;0
167.48;0.095;0
167.52;0.0933333333333333;0
167.56;0.0916666666666666;0
167.6;0.09;0
167.64;0.09;0
167.68;0.09;0
167.72;0.0883333333333333;0
167.76;0.0883333333333333;0
167.8;0.0883333333333333;0
167.84;0.0866666666666666;0
167.88;0.0833333333333333;0
167.92;0.08;0
167.96;0.0783333333333333;0
168.0;0.0766666666666666;0
168.04;0.075;0
168.08;0.075;0
168.12;0.075;0
168.16;0.0766666666666666;0
168.2;0.08;0
168.24;0.08;0
168.28;0.0833333333333333;0
168.32;0.085;0
168.36;0.085;0
168.4;0.0866666666666666;0
168.44;0.0883333333333333;0
168.48;0.0916666666666666;0
168.52;0.0933333333333333;0
168.56;0.0949999999999999;0
168.6;0.0966666666666666;0
168.64;0.0966666666666666;0
168.68;0.0983333333333333;0
168.72;0.0983333333333333;0
168.76;0.0983333333333333;0
168.8;0.0983333333333333;0
168.84;0.0983333333333333;0
168.88;0.0983333333333333;0
168.92;0.0983333333333333;0
168.96;0.0983333333333333;0
169.0;0.0999999999999999;0
169.04;0.0999999999999999;0
169.08;0.1016666666666666;0
169.12;0.1033333333333333;0
169.16;0.1033333333333333;0
169.2;0.1033333333333333;0
169.24;0.1033333333333333;0
169.28;0.105;0
169.32;0.105;0
169.36;0.1033333333333333;0
169.4;0.1033333333333333;0
169.44;0.1033333333333333;0
169.48;0.1033333333333333;0
169.52;0.105;0
169.56;0.105;0
169.6;0.1083333333333333;0
169.64;0.11;0
169.68;0.11;0
169.72;0.1133333333333333;0
169.76;0.115;0
169.8;0.115;0
169.84;0.1183333333333333;0
169.88;0.1216666666666666;0
169.92;0.1216666666666666;0
169.96;0.1233333333333333;0
170.0;0.125;0
170.04;0.125;0
170.08;0.125;0
170.12;0.125;0
170.16;0.1266666666666666;0
170.2;0.1266666666666666;0
170.24;0.1266666666666666;0
170.28;0.1266666666666666;0
170.32;0.1266666666666666;0
170.36;0.1266666666666666;0
170.4;0.1266666666666666;0
170.44;0.125;0
170.48;0.125;0
170.52;0.125;0
170.56;0.125;0
170.6;0.125;0
170.64;0.125;0
170.68;0.125;0
170.72;0.125;0
170.76;0.125;0
170.8;0.125;0
170.84;0.125;0
170.88;0.125;0
170.92;0.125;0
170.96;0.1233333333333333;0
171.0;0.1233333333333333;0
171.04;0.1233333333333333;0
171.08;0.125;0
171.12;0.125;0
171.16;0.125;0
171.2;0.125;0
171.24;0.125;0
171.28;0.1266666666666666;0
171.32;0.1266666666666666;0
171.36;0.13;0
171.4;0.13;0
171.44;0.13;0
171.48;0.1333333333333333;0
171.52;0.1333333333333333;0
171.56;0.1333333333333333;0
171.6;0.1333333333333333;0
171.64;0.1333333333333333;0
171.68;0.1333333333333333;0
171.72;0.1333333333333333;0
171.76;0.135;0
171.8;0.135;0
171.84;0.135;0
171.88;0.135;0
171.92;0.1366666666666667;0
171.96;0.1383333333333333;0
172.0;0.1399999999999999;0
172.04;0.1399999999999999;0
172.08;0.1399999999999999;0
172.12;0.1399999999999999;0
172.16;0.1399999999999999;0
172.2;0.1399999999999999;0
172.24;0.1399999999999999;0
172.28;0.1399999999999999;0
172.32;0.1399999999999999;0
172.36;0.1399999999999999;0
172.4;0.1399999999999999;0
172.44;0.1399999999999999;0
172.48;0.1399999999999999;0
172.52;0.1399999999999999;0
172.56;0.1399999999999999;0
172.6;0.1383333333333333;0
172.64;0.1366666666666667;0
172.68;0.1383333333333333;0
172.72;0.1366666666666667;0
172.76;0.1366666666666667;0
172.8;0.1383333333333333;0
172.84;0.1366666666666667;0
172.88;0.1366666666666666;0
172.92;0.1366666666666667;0
172.96;0.1399999999999999;0
173.0;0.1433333333333333;0
173.04;0.1466666666666666;0
173.08;0.155;1
173.12;0.1716666666666666;1
173.16;0.1833333333333333;1
173.2;0.1916666666666666;1
173.24;0.1999999999999999;1
173.28;0.2083333333333333;1
173.32;0.215;1
173.36;0.2183333333333333;1
173.4;0.2283333333333333;1
173.44;0.2416666666666667;1
173.48;0.2466666666666666;1
173.52;0.2483333333333333;1
173.56;0.25;1
173.6;0.2516666666666666;1
173.64;0.255;1
173.68;0.2566666666666666;1
173.72;0.2633333333333333;1
173.76;0.2666666666666666;1
173.8;0.2733333333333334;1
173.84;0.2733333333333334;1
173.88;0.2766666666666666;1
173.92;0.2783333333333334;1
173.96;0.2783333333333334;1
174.0;0.2816666666666667;1
174.04;0.285;1
174.08;0.285;1
174.12;0.2866666666666667;1
174.16;0.29;1
174.2;0.29;1
174.24;0.2933333333333334;1
174.28;0.295;1
174.32;0.3066666666666667;1
174.36;0.3116666666666666;1
174.4;0.3166666666666666;1
174.44;0.3216666666666666;1
174.48;0.325;1
174.52;0.3333333333333333;1
174.56;0.3416666666666666;1
174.6;0.3466666666666667;1
174.64;0.355;1
174.68;0.3666666666666667;1
174.72;0.3716666666666666;1
174.76;0.3799999999999999;1
174.8;0.3899999999999999;1
174.84;0.3933333333333333;1
174.88;0.3983333333333332;1
174.92;0.4016666666666666;1
174.96;0.4016666666666666;1
175.0;0.4033333333333332;1
175.04;0.4033333333333333;1
175.08;0.4033333333333333;1
175.12;0.4033333333333333;1
175.16;0.4033333333333333;1
175.2;0.3999999999999999;1
175.24;0.3999999999999999;1
175.28;0.3999999999999999;1
175.32;0.3983333333333334;1
175.36;0.3983333333333334;1
175.4;0.395;1
175.44;0.3966666666666666;1
175.48;0.395;1
175.52;0.3966666666666667;1
175.56;0.395;1
175.6;0.3916666666666666;1
175.64;0.3899999999999999;1
175.68;0.3899999999999999;1
175.72;0.3866666666666666;1
175.76;0.3816666666666666;1
175.8;0.3783333333333333;1
175.84;0.375;1
175.88;0.3733333333333333;1
175.92;0.37;1
175.96;0.365;1
176.0;0.3633333333333333;1
176.04;0.3616666666666666;1
176.08;0.36;1
176.12;0.36;1
176.16;0.36;1
176.2;0.3583333333333333;1
176.24;0.3583333333333333;1
176.28;0.36;1
176.32;0.3583333333333333;1
176.36;0.355;1
176.4;0.355;1
176.44;0.355;1
176.48;0.355;1
176.52;0.3533333333333333;1
176.56;0.3533333333333333;1
176.6;0.3533333333333333;1
176.64;0.3516666666666667;1
176.68;0.35;1
176.72;0.35;1
176.76;0.35;1
176.8;0.35;1
176.84;0.35;1
176.88;0.3483333333333333;1
176.92;0.345;1
176.96;0.345;1
177.0;0.3466666666666667;1
177.04;0.345;1
177.08;0.345;1
177.12;0.3433333333333332;1
177.16;0.3433333333333332;1
177.2;0.3433333333333332;1
177.24;0.3433333333333332;1
177.28;0.3416666666666666;1
177.32;0.3416666666666666;1
177.36;0.34;1
177.4;0.34;1
177.44;0.3383333333333334;1
177.48;0.3383333333333334;1
177.52;0.3366666666666667;1
177.56;0.3333333333333333;1
177.6;0.3316666666666667;1
177.64;0.3316666666666667;1
177.68;0.3283333333333333;1
177.72;0.325;1
177.76;0.3233333333333333;1
177.8;0.3233333333333333;1
177.84;0.32;1
177.88;0.32;1
177.92;0.32;1
177.96;0.3183333333333333;1
178.0;0.3166666666666667;1
178.04;0.3133333333333333;1
178.08;0.3116666666666667;1
178.12;0.3116666666666667;1
178.16;0.31;1
178.2;0.31;1
178.24;0.3083333333333333;1
178.28;0.3083333333333333;1
178.32;0.3083333333333333;1
178.36;0.3066666666666667;1
178.4;0.3066666666666667;1
178.44;0.3066666666666667;1
178.48;0.3033333333333334;1
178.52;0.3033333333333334;1
178.56;0.3033333333333334;1
178.6;0.3033333333333334;1
178.64;0.3033333333333334;1
178.68;0.3016666666666667;1
178.72;0.3;1
178.76;0.295;1
178.8;0.295;1
178.84;0.2933333333333334;1
178.88;0.29;1
178.92;0.29;1
178.96;0.2866666666666667;1
179.0;0.2866666666666667;1
179.04;0.285;1
179.08;0.2833333333333334;1
179.12;0.28;1
179.16;0.28;1
179.2;0.2783333333333334;1
179.24;0.275;1
179.28;0.2733333333333334;1
179.32;0.2716666666666666;1
179.36;0.2716666666666666;1
179.4;0.2716666666666666;1
179.44;0.27;1
179.48;0.27;1
179.52;0.27;1
179.56;0.27;1
179.6;0.27;1
179.64;0.27;1
179.68;0.2683333333333333;1
179.72;0.2683333333333333;1
179.76;0.2683333333333333;1
179.8;0.2683333333333333;1
179.84;0.2683333333333333;1
179.88;0.2666666666666666;1
179.92;0.2666666666666666;1
179.96;0.2666666666666666;1
180.0;0.2666666666666666;1
180.04;0.2666666666666666;1
180.08;0.2666666666666666;1
180.12;0.2666666666666666;1
180.16;0.2666666666666666;1
180.2;0.2666666666666666;1
180.24;0.2666666666666666;1
180.28;0.2683333333333333;1
180.32;0.2683333333333333;1
180.36;0.2683333333333333;1
180.4;0.2683333333333333;1
180.44;0.2683333333333333;1
180.48;0.2683333333333333;1
180.52;0.2683333333333333;1
180.56;0.2683333333333333;1
180.6;0.2666666666666666;1
180.64;0.2666666666666666;1
180.68;0.2666666666666666;1
180.72;0.2666666666666666;1
180.76;0.2666666666666666;1
180.8;0.2666666666666666;1
180.84;0.2666666666666666;1
180.88;0.265;1
180.92;0.265;1
180.96;0.265;1
181.0;0.265;1
181.04;0.265;1
181.08;0.2633333333333333;1
181.12;0.2633333333333333;1
181.16;0.2633333333333333;1
181.2;0.2616666666666666;1
181.24;0.2616666666666666;1
181.28;0.2616666666666666;1
181.32;0.2616666666666666;1
181.36;0.2633333333333333;1
181.4;0.2633333333333333;1
181.44;0.2616666666666666;1
181.48;0.26;1
181.52;0.26;1
181.56;0.2583333333333333;1
181.6;0.2583333333333333;1
181.64;0.2583333333333333;1
181.68;0.2583333333333333;1
181.72;0.26;1
181.76;0.26;1
181.8;0.2566666666666666;1
181.84;0.2566666666666666;1
181.88;0.255;1
181.92;0.2533333333333333;1
181.96;0.2466666666666667;1
182.0;0.2433333333333333;1
182.04;0.2416666666666666;1
182.08;0.2416666666666666;1
182.12;0.2433333333333333;1
182.16;0.2383333333333333;1
182.2;0.2366666666666666;1
182.24;0.2366666666666666;1
182.28;0.235;1
182.32;0.2316666666666667;1
182.36;0.23;1
182.4;0.2233333333333333;1
182.44;0.2116666666666666;1
182.48;0.2033333333333333;1
182.52;0.2016666666666666;1
182.56;0.2016666666666666;1
182.6;0.2016666666666666;1
182.64;0.2;1
182.68;0.2;1
182.72;0.1966666666666666;1
182.76;0.1949999999999999;1
182.8;0.1933333333333333;1
182.84;0.1916666666666666;1
182.88;0.19;1
182.92;0.185;1
182.96;0.1833333333333333;1
183.0;0.1783333333333333;1
183.04;0.175;1
183.08;0.17;1
183.12;0.1666666666666666;1
183.16;0.16;1
183.2;0.155;1
183.24;0.1533333333333333;1
183.28;0.155;1
183.32;0.1483333333333333;0
183.36;0.15;1
183.4;0.15;1
183.44;0.145;0
183.48;0.145;0
183.52;0.1433333333333333;0
183.56;0.14;0
183.6;0.1383333333333333;0
183.64;0.135;0
183.68;0.1316666666666666;0
183.72;0.1266666666666666;0
183.76;0.1233333333333333;0
183.8;0.12;0
183.84;0.12;0
183.88;0.1166666666666666;0
183.92;0.115;0
183.96;0.1166666666666666;0
184.0;0.1166666666666666;0
184.04;0.115;0
184.08;0.1149999999999999;0
184.12;0.1133333333333333;0
184.16;0.1116666666666666;0
184.2;0.1133333333333333;0
184.24;0.1133333333333333;0
184.28;0.1083333333333333;0
184.32;0.1066666666666666;0
184.36;0.105;0
184.4;0.105;0
184.44;0.1033333333333333;0
184.48;0.1033333333333333;0
184.52;0.1033333333333333;0
184.56;0.1033333333333333;0
184.6;0.1033333333333333;0
184.64;0.1033333333333333;0
184.68;0.1033333333333333;0
184.72;0.1033333333333333;0
184.76;0.1033333333333333;0
184.8;0.1033333333333333;0
184.84;0.1033333333333333;0
184.88;0.1033333333333333;0
184.92;0.105;0
184.96;0.105;0
185.0;0.1033333333333333;0
185.04;0.1033333333333333;0
185.08;0.1033333333333333;0
185.12;0.1033333333333333;0
185.16;0.1016666666666666;0
185.2;0.1016666666666666;0
185.24;0.1016666666666666;0
185.28;0.1033333333333333;0
185.32;0.1016666666666666;0
185.36;0.1016666666666666;0
185.4;0.1016666666666666;0
185.44;0.1016666666666666;0
185.48;0.1016666666666666;0
185.52;0.1016666666666666;0
185.56;0.1016666666666666;0
185.6;0.1016666666666666;0
185.64;0.1;0
185.68;0.1;0
185.72;0.1;0
185.76;0.1;0
185.8;0.1;0
185.84;0.1;0
185.88;0.1;0
185.92;0.1016666666666666;0
185.96;0.1016666666666666;0
186.0;0.1016666666666666;0
186.04;0.1016666666666666;0
186.08;0.1016666666666666;0
186.12;0.1016666666666666;0
186.16;0.1016666666666666;0
186.2;0.1016666666666666;0
186.24;0.1;0
186.28;0.1;0
186.32;0.1;0
186.36;0.1;0
186.4;0.1;0
186.44;0.1;0
186.48;0.1016666666666666;0
186.52;0.1016666666666666;0
186.56;0.1016666666666666;0
186.6;0.1033333333333333;0
186.64;0.1033333333333333;0
186.68;0.105;0
186.72;0.1033333333333333;0
186.76;0.105;0
186.8;0.1033333333333333;0
186.84;0.1033333333333333;0
186.88;0.1033333333333333;0
186.92;0.1033333333333333;0
186.96;0.1033333333333333;0
187.0;0.1016666666666666;0
187.04;0.1033333333333333;0
187.08;0.1033333333333333;0
187.12;0.1016666666666666;0
187.16;0.0999999999999999;0
187.2;0.0999999999999999;0
187.24;0.0983333333333333;0
187.28;0.0983333333333333;0
187.32;0.0966666666666666;0
187.36;0.095;0
187.4;0.095;0
187.44;0.095;0
187.48;0.095;0
187.52;0.095;0
187.56;0.095;0
187.6;0.0966666666666666;0
187.64;0.0966666666666666;0
187.68;0.0966666666666666;0
187.72;0.0966666666666666;0
187.76;0.0966666666666666;0
187.8;0.0966666666666666;0
187.84;0.0999999999999999;0
187.88;0.1033333333333333;0
187.92;0.1033333333333333;0
187.96;0.1066666666666666;0
188.0;0.1083333333333333;0
188.04;0.11;0
188.08;0.11;0
188.12;0.1116666666666666;0
188.16;0.1116666666666666;0
188.2;0.1116666666666666;0
188.24;0.11;0
188.28;0.11;0
188.32;0.11;0
188.36;0.1083333333333333;0
188.4;0.1066666666666666;0
188.44;0.1033333333333333;0
188.48;0.105;0
188.52;0.1033333333333333;0
188.56;0.1016666666666666;0
188.6;0.1016666666666666;0
188.64;0.1033333333333333;0
188.68;0.1;0
188.72;0.0983333333333333;0
188.76;0.0983333333333333;0
188.8;0.0966666666666666;0
188.84;0.0966666666666666;0
188.88;0.095;0
188.92;0.095;0
188.96;0.095;0
189.0;0.095;0
189.04;0.0966666666666666;0
189.08;0.0966666666666666;0
189.12;0.0966666666666666;0
189.16;0.0966666666666666;0
189.2;0.095;0
189.24;0.095;0
189.28;0.095;0
189.32;0.095;0
189.36;0.095;0
189.4;0.0933333333333333;0
189.44;0.0916666666666666;0
189.48;0.0866666666666666;0
189.52;0.0833333333333333;0
189.56;0.075;0
189.6;0.07;0
189.64;0.0683333333333333;0
189.68;0.065;0
189.72;0.0633333333333333;0
189.76;0.06;0
189.8;0.0549999999999999;0
189.84;0.0533333333333333;0
189.88;0.0499999999999999;-1
189.92;0.0483333333333333;-1
189.96;0.0483333333333333;-1
190.0;0.0499999999999999;-1
190.04;0.0483333333333333;-1
190.08;0.0483333333333333;-1
190.12;0.0483333333333333;-1
190.16;0.0483333333333333;-1
190.2;0.0516666666666666;0
190.24;0.0533333333333333;0
190.28;0.0566666666666666;0
190.32;0.0566666666666666;0
190.36;0.0583333333333333;0
190.4;0.0583333333333333;0
190.44;0.0583333333333333;0
190.48;0.06;0
190.52;0.06;0
190.56;0.06;0
190.6;0.06;0
190.64;0.06;0
190.68;0.0583333333333333;0
190.72;0.0566666666666666;0
190.76;0.0566666666666666;0
190.8;0.0566666666666666;0
190.84;0.06;0
190.88;0.0616666666666666;0
190.92;0.0616666666666666;0
190.96;0.0616666666666666;0
191.0;0.0633333333333333;0
191.04;0.0666666666666666;0
191.08;0.0683333333333333;0
191.12;0.07;0
191.16;0.07;0
191.2;0.0716666666666666;0
191.24;0.0716666666666666;0
191.28;0.0716666666666666;0
191.32;0.0716666666666666;0
191.36;0.0716666666666666;0
191.4;0.0716666666666666;0
191.44;0.0716666666666666;0
191.48;0.0716666666666666;0
191.52;0.0716666666666666;0
191.56;0.0716666666666666;0
191.6;0.0716666666666666;0
191.64;0.0716666666666666;0
191.68;0.0716666666666666;0
191.72;0.0716666666666666;0
191.76;0.0716666666666666;0
191.8;0.0716666666666666;0
191.84;0.0716666666666666;0
191.88;0.0716666666666666;0
191.92;0.0716666666666666;0
191.96;0.0716666666666666;0
192.0;0.0716666666666666;0
192.04;0.0716666666666666;0
192.08;0.07;0
192.12;0.0683333333333333;0
192.16;0.0683333333333333;0
