time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
142.16;-0.13;0.03;-0.01;0.05;-0.40;-0.02
142.20;-0.13;0.03;-0.02;0.05;-0.40;-0.02
142.24;-0.14;0.03;-0.02;0.05;-0.40;-0.02
142.28;-0.14;0.03;-0.02;0.05;-0.40;-0.02
142.32;-0.14;0.03;-0.03;0.05;-0.40;-0.02
142.36;-0.14;0.03;-0.03;0.05;-0.39;-0.02
142.40;-0.14;0.03;-0.03;0.05;-0.39;-0.02
142.44;-0.14;0.03;-0.03;0.05;-0.39;-0.02
142.48;-0.14;0.03;-0.02;0.05;-0.39;-0.02
142.52;-0.14;0.03;-0.02;0.05;-0.39;-0.02
142.56;-0.14;0.03;-0.01;0.05;-0.38;-0.02
142.60;-0.14;0.03;-0.01;0.05;-0.38;-0.02
142.64;-0.14;0.03;0.00;0.05;-0.38;-0.01
142.68;-0.14;0.03;0.01;0.05;-0.38;-0.01
142.72;-0.14;0.03;0.01;0.05;-0.38;-0.01
142.76;-0.14;0.03;0.02;0.05;-0.38;-0.01
142.80;-0.14;0.03;0.02;0.05;-0.38;-0.01
142.84;-0.14;0.03;0.02;0.05;-0.38;-0.01
142.88;-0.14;0.03;0.03;0.05;-0.38;-0.01
142.92;-0.14;0.03;0.04;0.05;-0.38;-0.01
142.96;-0.14;0.03;0.04;0.05;-0.37;-0.01
143.00;-0.15;0.03;0.04;0.05;-0.37;-0.01
143.04;-0.16;0.03;0.05;0.05;-0.36;-0.01
143.08;-0.16;0.03;0.05;0.05;-0.36;-0.01
143.12;-0.16;0.03;0.06;0.05;-0.36;-0.01
143.16;-0.16;0.03;0.07;0.05;-0.36;-0.01
143.20;-0.16;0.02;0.07;0.05;-0.36;-0.01
143.24;-0.16;0.02;0.07;0.05;-0.36;-0.01
143.28;-0.16;0.02;0.08;0.05;-0.36;-0.01
143.32;-0.16;0.02;0.08;0.05;-0.36;-0.01
143.36;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.40;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.44;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.48;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.52;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.56;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.60;-0.16;0.02;0.09;0.05;-0.36;-0.01
143.64;-0.16;0.01;0.10;0.05;-0.36;-0.01
143.68;-0.16;0.01;0.10;0.05;-0.36;-0.01
143.72;-0.16;0.01;0.10;0.05;-0.36;-0.01
143.76;-0.16;0.01;0.11;0.05;-0.36;-0.01
143.80;-0.16;0.01;0.11;0.05;-0.36;-0.01
143.84;-0.16;0.01;0.11;0.05;-0.36;-0.01
143.88;-0.16;0.01;0.11;0.05;-0.36;-0.01
143.92;-0.17;0.01;0.11;0.05;-0.36;-0.01
143.96;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.00;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.04;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.08;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.12;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.16;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.20;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.24;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.28;-0.17;0.01;0.11;0.05;-0.36;-0.01
144.32;-0.17;0.01;0.11;0.05;-0.36;0.00
144.36;-0.17;0.01;0.12;0.05;-0.36;0.00
144.40;-0.17;0.01;0.12;0.05;-0.36;0.00
144.44;-0.17;0.01;0.12;0.05;-0.36;0.01
144.48;-0.17;0.01;0.12;0.05;-0.36;0.01
144.52;-0.17;0.00;0.12;0.05;-0.36;0.01
144.56;-0.17;0.00;0.12;0.05;-0.36;0.01
144.60;-0.17;0.00;0.12;0.05;-0.36;0.01
144.64;-0.17;0.00;0.12;0.05;-0.36;0.01
144.68;-0.17;0.00;0.12;0.05;-0.36;0.01
144.72;-0.17;0.00;0.12;0.05;-0.36;0.01
144.76;-0.17;0.00;0.12;0.05;-0.36;0.01
144.80;-0.17;0.00;0.12;0.05;-0.36;0.01
144.84;-0.17;0.00;0.12;0.05;-0.36;0.01
144.88;-0.17;-0.00;0.12;0.05;-0.35;0.01
144.92;-0.17;-0.00;0.11;0.05;-0.35;0.01
144.96;-0.17;-0.00;0.11;0.05;-0.34;0.01
145.00;-0.17;-0.00;0.11;0.05;-0.34;0.01
145.04;-0.17;-0.01;0.11;0.05;-0.34;0.01
145.08;-0.17;-0.01;0.11;0.05;-0.33;0.01
145.12;-0.17;-0.01;0.11;0.05;-0.32;0.01
145.16;-0.17;-0.02;0.11;0.05;-0.29;0.01
145.20;-0.17;-0.03;0.11;0.05;-0.28;0.01
145.24;-0.17;-0.03;0.10;0.05;-0.25;0.01
145.28;-0.17;-0.04;0.10;0.05;-0.23;0.01
145.32;-0.17;-0.04;0.10;0.05;-0.20;0.01
145.36;-0.17;-0.06;0.10;0.05;-0.16;0.01
145.40;-0.17;-0.07;0.09;0.05;-0.13;0.01
145.44;-0.17;-0.07;0.09;0.05;-0.10;0.01
145.48;-0.17;-0.07;0.09;0.05;-0.08;0.01
145.52;-0.17;-0.08;0.08;0.05;-0.05;0.01
145.56;-0.17;-0.08;0.08;0.05;-0.04;0.01
145.60;-0.17;-0.10;0.08;0.06;-0.03;0.01
145.64;-0.17;-0.10;0.08;0.06;-0.03;0.01
145.68;-0.17;-0.11;0.08;0.06;-0.02;0.01
145.72;-0.17;-0.12;0.08;0.06;-0.01;0.01
145.76;-0.17;-0.13;0.08;0.06;-0.00;0.01
145.80;-0.17;-0.14;0.08;0.06;0.01;0.01
145.84;-0.17;-0.15;0.08;0.06;0.01;0.01
145.88;-0.17;-0.15;0.08;0.06;0.01;0.01
145.92;-0.17;-0.15;0.07;0.06;0.01;0.01
145.96;-0.17;-0.15;0.07;0.06;0.02;0.01
146.00;-0.17;-0.15;0.07;0.05;0.03;0.01
146.04;-0.17;-0.15;0.07;0.05;0.04;0.01
146.08;-0.17;-0.15;0.07;0.05;0.04;0.01
146.12;-0.17;-0.15;0.07;0.05;0.04;0.01
146.16;-0.17;-0.15;0.07;0.05;0.05;0.01
146.20;-0.17;-0.15;0.07;0.05;0.06;0.01
146.24;-0.17;-0.15;0.07;0.04;0.06;0.01
146.28;-0.17;-0.15;0.07;0.04;0.06;0.01
146.32;-0.17;-0.15;0.07;0.04;0.06;0.01
146.36;-0.17;-0.15;0.07;0.04;0.06;0.01
146.40;-0.17;-0.15;0.07;0.04;0.06;0.01
146.44;-0.17;-0.15;0.08;0.04;0.06;0.01
146.48;-0.17;-0.14;0.11;0.04;0.06;0.01
146.52;-0.17;-0.14;0.12;0.04;0.06;0.01
146.56;-0.17;-0.13;0.13;0.04;0.06;0.01
146.60;-0.17;-0.13;0.13;0.04;0.06;0.01
146.64;-0.17;-0.13;0.14;0.04;0.06;0.01
146.68;-0.17;-0.13;0.14;0.04;0.06;0.01
146.72;-0.17;-0.12;0.14;0.04;0.06;0.01
146.76;-0.17;-0.11;0.14;0.04;0.06;0.01
146.80;-0.17;-0.11;0.14;0.04;0.06;0.01
146.84;-0.17;-0.10;0.14;0.04;0.06;0.01
146.88;-0.17;-0.09;0.14;0.04;0.06;0.01
146.92;-0.17;-0.08;0.15;0.04;0.06;0.01
146.96;-0.17;-0.08;0.15;0.04;0.06;0.01
147.00;-0.17;-0.07;0.15;0.04;0.06;0.01
147.04;-0.17;-0.07;0.15;0.04;0.06;0.01
147.08;-0.17;-0.05;0.15;0.04;0.06;0.01
147.12;-0.17;-0.04;0.15;0.04;0.06;0.01
147.16;-0.17;-0.03;0.15;0.04;0.06;0.01
147.20;-0.17;-0.03;0.15;0.04;0.06;0.01
147.24;-0.17;-0.03;0.15;0.04;0.06;0.01
147.28;-0.18;-0.03;0.15;0.04;0.06;0.01
147.32;-0.18;-0.03;0.15;0.04;0.06;0.01
147.36;-0.18;-0.02;0.15;0.04;0.06;0.01
147.40;-0.18;-0.02;0.15;0.04;0.06;0.01
147.44;-0.18;-0.02;0.15;0.04;0.06;0.01
147.48;-0.18;-0.02;0.15;0.04;0.06;0.01
147.52;-0.18;-0.02;0.15;0.04;0.06;0.01
147.56;-0.18;-0.02;0.15;0.04;0.06;0.01
147.60;-0.18;-0.02;0.15;0.04;0.06;0.01
147.64;-0.18;-0.02;0.15;0.04;0.06;0.01
147.68;-0.18;-0.02;0.15;0.04;0.06;0.01
147.72;-0.18;-0.01;0.15;0.04;0.06;0.01
147.76;-0.18;-0.01;0.15;0.04;0.06;0.01
147.80;-0.18;-0.01;0.15;0.04;0.06;0.01
147.84;-0.18;-0.01;0.15;0.04;0.05;0.01
147.88;-0.18;-0.01;0.15;0.04;0.05;0.01
147.92;-0.18;-0.01;0.15;0.04;0.05;0.01
147.96;-0.18;-0.01;0.15;0.04;0.05;0.01
148.00;-0.18;-0.01;0.15;0.04;0.05;0.01
148.04;-0.18;-0.01;0.15;0.04;0.05;0.01
148.08;-0.18;-0.01;0.15;0.04;0.05;0.01
148.12;-0.18;-0.01;0.15;0.04;0.05;0.01
148.16;-0.18;-0.01;0.15;0.04;0.05;0.01
148.20;-0.18;-0.01;0.15;0.04;0.05;0.01
148.24;-0.18;-0.01;0.16;0.04;0.05;0.01
148.28;-0.18;-0.01;0.16;0.04;0.05;0.01
148.32;-0.18;-0.01;0.16;0.04;0.05;0.01
148.36;-0.18;-0.01;0.16;0.04;0.05;0.01
148.40;-0.18;-0.01;0.16;0.04;0.05;0.01
148.44;-0.18;-0.01;0.16;0.04;0.05;0.01
148.48;-0.18;-0.01;0.16;0.04;0.04;0.01
148.52;-0.18;-0.01;0.16;0.04;0.04;0.01
148.56;-0.18;-0.01;0.16;0.04;0.04;0.01
148.60;-0.18;-0.01;0.16;0.04;0.04;0.01
148.64;-0.18;-0.01;0.16;0.04;0.03;0.01
148.68;-0.18;-0.01;0.16;0.04;0.03;0.01
148.72;-0.18;-0.01;0.16;0.04;0.02;0.01
148.76;-0.17;-0.01;0.16;0.04;0.02;0.01
148.80;-0.16;-0.01;0.16;0.04;0.02;0.01
148.84;-0.15;-0.01;0.16;0.04;0.02;0.01
148.88;-0.15;-0.01;0.16;0.04;0.02;0.01
148.92;-0.15;-0.01;0.16;0.04;0.02;0.01
148.96;-0.14;-0.01;0.16;0.04;0.02;0.01
149.00;-0.14;-0.01;0.16;0.04;0.02;0.01
149.04;-0.13;-0.01;0.16;0.04;0.02;0.01
149.08;-0.13;-0.01;0.16;0.04;0.02;0.01
149.12;-0.12;-0.01;0.16;0.04;0.02;0.01
149.16;-0.12;-0.01;0.16;0.04;0.02;0.01
149.20;-0.12;-0.01;0.16;0.04;0.02;0.01
149.24;-0.12;-0.01;0.16;0.04;0.02;0.01
149.28;-0.11;-0.01;0.16;0.04;0.02;0.01
149.32;-0.11;-0.01;0.16;0.04;0.02;0.01
149.36;-0.10;-0.01;0.17;0.04;0.02;0.01
149.40;-0.09;-0.01;0.17;0.04;0.02;0.01
149.44;-0.08;-0.01;0.17;0.04;0.02;0.00
149.48;-0.06;-0.01;0.18;0.04;0.02;0.00
149.52;-0.04;-0.01;0.18;0.04;0.02;0.00
149.56;-0.03;-0.01;0.18;0.04;0.02;-0.01
149.60;-0.03;-0.01;0.18;0.04;0.02;-0.01
149.64;-0.03;-0.01;0.18;0.04;0.02;-0.01
149.68;-0.03;-0.01;0.18;0.04;0.02;-0.01
149.72;-0.02;-0.01;0.18;0.04;0.02;-0.01
149.76;-0.01;-0.01;0.18;0.05;0.02;-0.01
149.80;-0.01;-0.01;0.18;0.05;0.02;-0.00
149.84;-0.01;-0.01;0.18;0.05;0.02;-0.00
149.88;-0.01;-0.01;0.18;0.05;0.02;-0.00
149.92;-0.00;-0.01;0.18;0.05;0.02;-0.00
149.96;0.00;-0.01;0.18;0.05;0.02;-0.00
150.00;0.00;-0.01;0.18;0.05;0.02;-0.00
150.04;0.01;-0.01;0.18;0.05;0.02;0.00
150.08;0.01;-0.01;0.18;0.05;0.02;0.00
150.12;0.01;-0.01;0.18;0.05;0.02;0.00
150.16;0.01;-0.01;0.18;0.05;0.02;0.00
150.20;0.01;-0.00;0.18;0.05;0.02;0.01
150.24;0.01;0.00;0.17;0.05;0.03;0.01
150.28;0.03;0.01;0.17;0.05;0.06;0.01
150.32;0.07;0.12;0.17;0.05;0.06;0.01
150.36;0.10;0.23;0.18;0.05;0.06;0.01
150.40;0.12;0.32;0.19;0.05;0.06;0.01
150.44;0.13;0.36;0.20;0.05;0.08;0.02
150.48;0.14;0.39;0.25;0.05;0.11;0.02
150.52;0.15;0.41;0.27;0.05;0.12;0.03
150.56;0.17;0.41;0.28;0.06;0.12;0.04
150.60;0.18;0.41;0.29;0.07;0.12;0.06
150.64;0.19;0.41;0.32;0.07;0.14;0.09
150.68;0.20;0.41;0.33;0.08;0.16;0.11
150.72;0.23;0.41;0.34;0.09;0.18;0.14
150.76;0.24;0.42;0.34;0.11;0.19;0.16
150.80;0.26;0.42;0.35;0.14;0.19;0.17
150.84;0.26;0.42;0.36;0.22;0.19;0.18
150.88;0.26;0.42;0.37;0.29;0.20;0.18
150.92;0.26;0.42;0.37;0.33;0.22;0.18
150.96;0.27;0.42;0.38;0.35;0.23;0.18
151.00;0.29;0.42;0.39;0.35;0.25;0.19
151.04;0.31;0.42;0.39;0.35;0.27;0.20
151.08;0.32;0.42;0.40;0.36;0.27;0.21
151.12;0.32;0.42;0.40;0.38;0.27;0.23
151.16;0.32;0.42;0.40;0.39;0.27;0.23
151.20;0.32;0.42;0.40;0.40;0.27;0.23
151.24;0.32;0.42;0.40;0.40;0.27;0.23
151.28;0.32;0.41;0.40;0.41;0.27;0.23
151.32;0.32;0.41;0.40;0.43;0.27;0.23
151.36;0.32;0.41;0.40;0.44;0.27;0.23
151.40;0.32;0.41;0.40;0.44;0.27;0.23
151.44;0.32;0.41;0.41;0.45;0.27;0.23
151.48;0.32;0.41;0.41;0.45;0.27;0.23
151.52;0.32;0.40;0.41;0.45;0.27;0.23
151.56;0.32;0.40;0.41;0.45;0.27;0.23
151.60;0.32;0.40;0.41;0.45;0.27;0.23
151.64;0.32;0.40;0.41;0.45;0.27;0.23
151.68;0.30;0.40;0.41;0.45;0.27;0.23
151.72;0.28;0.40;0.41;0.45;0.27;0.23
151.76;0.26;0.40;0.41;0.45;0.27;0.23
151.80;0.24;0.40;0.40;0.45;0.27;0.23
151.84;0.23;0.40;0.40;0.45;0.27;0.23
151.88;0.22;0.43;0.40;0.45;0.27;0.23
151.92;0.21;0.45;0.40;0.45;0.27;0.23
151.96;0.21;0.45;0.40;0.45;0.27;0.23
152.00;0.20;0.45;0.40;0.45;0.27;0.23
152.04;0.20;0.46;0.40;0.45;0.27;0.23
152.08;0.20;0.47;0.39;0.45;0.27;0.23
152.12;0.20;0.48;0.39;0.45;0.27;0.23
152.16;0.20;0.49;0.38;0.45;0.27;0.23
152.20;0.20;0.49;0.38;0.45;0.27;0.23
152.24;0.20;0.49;0.37;0.45;0.27;0.23
152.28;0.20;0.49;0.37;0.45;0.27;0.23
152.32;0.20;0.49;0.37;0.45;0.27;0.23
152.36;0.20;0.49;0.37;0.45;0.27;0.23
152.40;0.20;0.50;0.36;0.45;0.27;0.23
152.44;0.20;0.50;0.36;0.45;0.27;0.23
152.48;0.20;0.50;0.36;0.45;0.27;0.23
152.52;0.20;0.50;0.35;0.46;0.26;0.23
152.56;0.20;0.50;0.34;0.46;0.26;0.23
152.60;0.20;0.50;0.34;0.46;0.26;0.23
152.64;0.20;0.50;0.34;0.47;0.25;0.23
152.68;0.20;0.50;0.34;0.47;0.25;0.23
152.72;0.20;0.50;0.34;0.47;0.24;0.23
152.76;0.20;0.50;0.34;0.47;0.22;0.23
152.80;0.20;0.50;0.34;0.47;0.21;0.23
152.84;0.20;0.51;0.33;0.47;0.21;0.23
152.88;0.20;0.51;0.33;0.47;0.20;0.23
152.92;0.20;0.51;0.33;0.47;0.19;0.23
152.96;0.20;0.51;0.33;0.47;0.19;0.23
153.00;0.20;0.51;0.33;0.47;0.19;0.23
153.04;0.20;0.51;0.33;0.47;0.19;0.23
153.08;0.20;0.50;0.33;0.47;0.19;0.23
153.12;0.20;0.49;0.33;0.47;0.19;0.23
153.16;0.20;0.46;0.33;0.46;0.19;0.23
153.20;0.20;0.43;0.33;0.46;0.19;0.23
153.24;0.20;0.42;0.33;0.46;0.19;0.23
153.28;0.20;0.42;0.33;0.46;0.19;0.23
153.32;0.20;0.42;0.33;0.46;0.18;0.23
153.36;0.20;0.42;0.33;0.46;0.18;0.23
153.40;0.20;0.42;0.33;0.46;0.18;0.23
153.44;0.20;0.42;0.33;0.46;0.16;0.23
153.48;0.20;0.42;0.33;0.46;0.15;0.23
153.52;0.20;0.42;0.33;0.45;0.15;0.23
153.56;0.20;0.42;0.33;0.45;0.15;0.23
153.60;0.20;0.42;0.33;0.44;0.15;0.23
153.64;0.20;0.42;0.33;0.43;0.15;0.23
153.68;0.20;0.42;0.33;0.43;0.15;0.23
153.72;0.20;0.42;0.33;0.43;0.15;0.23
153.76;0.20;0.41;0.33;0.42;0.14;0.23
153.80;0.20;0.41;0.33;0.42;0.12;0.23
153.84;0.20;0.41;0.33;0.41;0.12;0.23
153.88;0.20;0.41;0.33;0.41;0.11;0.23
153.92;0.20;0.41;0.33;0.41;0.11;0.23
153.96;0.20;0.41;0.33;0.40;0.11;0.23
154.00;0.19;0.41;0.33;0.39;0.11;0.23
154.04;0.19;0.41;0.33;0.39;0.09;0.23
154.08;0.19;0.41;0.33;0.38;0.08;0.23
154.12;0.19;0.41;0.33;0.38;0.07;0.23
154.16;0.19;0.41;0.33;0.37;0.07;0.23
154.20;0.19;0.41;0.33;0.37;0.07;0.23
154.24;0.19;0.41;0.33;0.37;0.07;0.23
154.28;0.19;0.41;0.33;0.37;0.07;0.23
154.32;0.19;0.41;0.33;0.37;0.07;0.23
154.36;0.19;0.41;0.33;0.37;0.07;0.23
154.40;0.19;0.41;0.33;0.37;0.07;0.23
154.44;0.19;0.41;0.33;0.37;0.07;0.23
154.48;0.19;0.40;0.33;0.37;0.07;0.23
154.52;0.19;0.40;0.33;0.37;0.07;0.23
154.56;0.19;0.39;0.33;0.37;0.07;0.23
154.60;0.19;0.39;0.33;0.37;0.07;0.23
154.64;0.19;0.39;0.33;0.36;0.07;0.23
154.68;0.19;0.39;0.33;0.36;0.07;0.23
154.72;0.19;0.39;0.33;0.36;0.07;0.23
154.76;0.19;0.39;0.33;0.36;0.07;0.23
154.80;0.19;0.39;0.33;0.36;0.07;0.23
154.84;0.19;0.39;0.33;0.36;0.07;0.22
154.88;0.19;0.39;0.33;0.36;0.07;0.22
154.92;0.19;0.39;0.32;0.36;0.07;0.22
154.96;0.19;0.39;0.32;0.36;0.07;0.21
155.00;0.19;0.39;0.32;0.36;0.07;0.21
155.04;0.19;0.39;0.31;0.35;0.07;0.21
155.08;0.19;0.39;0.31;0.35;0.07;0.21
155.12;0.19;0.39;0.30;0.35;0.07;0.20
155.16;0.19;0.39;0.30;0.35;0.07;0.20
155.20;0.19;0.39;0.30;0.35;0.07;0.20
155.24;0.19;0.39;0.29;0.35;0.07;0.20
155.28;0.19;0.39;0.29;0.34;0.07;0.20
155.32;0.19;0.39;0.29;0.34;0.07;0.20
155.36;0.19;0.39;0.28;0.34;0.07;0.20
155.40;0.19;0.39;0.28;0.34;0.07;0.20
155.44;0.19;0.39;0.27;0.34;0.07;0.20
155.48;0.19;0.39;0.26;0.34;0.07;0.20
155.52;0.19;0.39;0.25;0.33;0.07;0.19
155.56;0.19;0.39;0.25;0.33;0.07;0.19
155.60;0.19;0.39;0.24;0.33;0.07;0.19
155.64;0.19;0.39;0.23;0.32;0.07;0.19
155.68;0.19;0.39;0.23;0.32;0.07;0.18
155.72;0.19;0.39;0.23;0.32;0.07;0.18
155.76;0.19;0.39;0.23;0.31;0.07;0.18
155.80;0.19;0.39;0.23;0.30;0.07;0.18
155.84;0.19;0.39;0.22;0.30;0.07;0.18
155.88;0.19;0.39;0.21;0.29;0.07;0.18
155.92;0.19;0.39;0.21;0.29;0.07;0.18
155.96;0.19;0.39;0.21;0.29;0.07;0.18
156.00;0.19;0.39;0.21;0.29;0.07;0.18
156.04;0.19;0.39;0.21;0.29;0.07;0.18
156.08;0.19;0.39;0.21;0.29;0.07;0.17
156.12;0.19;0.39;0.21;0.29;0.07;0.17
156.16;0.19;0.39;0.21;0.29;0.07;0.17
156.20;0.19;0.39;0.21;0.29;0.07;0.17
156.24;0.19;0.39;0.21;0.29;0.07;0.17
156.28;0.19;0.39;0.21;0.29;0.07;0.17
156.32;0.19;0.39;0.21;0.29;0.07;0.17
156.36;0.19;0.39;0.21;0.29;0.07;0.16
156.40;0.19;0.39;0.21;0.29;0.07;0.16
156.44;0.19;0.39;0.21;0.29;0.07;0.16
156.48;0.19;0.39;0.21;0.29;0.07;0.16
156.52;0.19;0.39;0.21;0.29;0.07;0.16
156.56;0.19;0.39;0.21;0.29;0.07;0.16
156.60;0.19;0.39;0.21;0.29;0.07;0.15
156.64;0.19;0.39;0.21;0.29;0.07;0.15
156.68;0.19;0.39;0.21;0.29;0.07;0.15
156.72;0.19;0.39;0.21;0.29;0.07;0.15
156.76;0.18;0.39;0.21;0.29;0.07;0.15
156.80;0.17;0.39;0.21;0.29;0.07;0.15
156.84;0.16;0.39;0.20;0.29;0.07;0.15
156.88;0.15;0.39;0.20;0.29;0.07;0.15
156.92;0.13;0.39;0.20;0.29;0.07;0.15
156.96;0.11;0.39;0.20;0.29;0.07;0.15
157.00;0.10;0.39;0.20;0.29;0.07;0.15
157.04;0.10;0.39;0.20;0.29;0.07;0.15
157.08;0.09;0.39;0.20;0.29;0.07;0.15
157.12;0.08;0.39;0.20;0.29;0.07;0.15
157.16;0.07;0.39;0.20;0.29;0.07;0.15
157.20;0.07;0.39;0.20;0.29;0.07;0.15
157.24;0.06;0.39;0.20;0.29;0.07;0.15
157.28;0.05;0.39;0.20;0.29;0.07;0.15
157.32;0.04;0.39;0.20;0.29;0.07;0.15
157.36;0.03;0.39;0.20;0.29;0.07;0.14
157.40;0.03;0.39;0.20;0.29;0.07;0.14
157.44;0.02;0.38;0.20;0.29;0.07;0.14
157.48;0.02;0.38;0.20;0.30;0.07;0.14
157.52;0.01;0.38;0.20;0.30;0.07;0.14
157.56;0.01;0.38;0.19;0.30;0.07;0.14
157.60;0.00;0.38;0.19;0.30;0.07;0.14
157.64;0.00;0.38;0.19;0.30;0.07;0.14
157.68;0.00;0.36;0.19;0.30;0.07;0.14
157.72;0.00;0.36;0.18;0.31;0.07;0.13
157.76;0.00;0.36;0.17;0.31;0.07;0.13
157.80;0.00;0.36;0.17;0.31;0.07;0.13
157.84;0.00;0.36;0.17;0.31;0.07;0.13
157.88;0.00;0.36;0.17;0.32;0.07;0.13
157.92;0.00;0.35;0.17;0.32;0.07;0.13
157.96;0.00;0.35;0.17;0.32;0.07;0.13
158.00;0.00;0.35;0.17;0.32;0.07;0.13
158.04;0.00;0.34;0.17;0.32;0.07;0.13
158.08;0.00;0.34;0.17;0.32;0.07;0.13
158.12;0.00;0.34;0.17;0.33;0.07;0.13
158.16;0.00;0.34;0.17;0.33;0.07;0.12
158.20;0.00;0.34;0.17;0.33;0.07;0.12
158.24;0.00;0.34;0.17;0.33;0.07;0.12
158.28;0.00;0.34;0.17;0.34;0.07;0.12
158.32;0.00;0.34;0.17;0.34;0.07;0.11
158.36;0.00;0.34;0.17;0.34;0.07;0.11
158.40;0.00;0.34;0.16;0.34;0.07;0.11
158.44;0.00;0.33;0.16;0.35;0.07;0.10
158.48;0.00;0.33;0.16;0.35;0.07;0.10
158.52;0.00;0.33;0.15;0.35;0.07;0.10
158.56;0.00;0.33;0.15;0.35;0.07;0.09
158.60;0.00;0.33;0.15;0.35;0.07;0.09
158.64;0.00;0.33;0.14;0.35;0.07;0.09
158.68;0.00;0.33;0.14;0.35;0.07;0.08
158.72;0.00;0.33;0.14;0.34;0.07;0.08
158.76;0.00;0.33;0.14;0.34;0.07;0.08
158.80;0.00;0.33;0.14;0.34;0.07;0.08
158.84;0.00;0.33;0.14;0.33;0.07;0.08
158.88;0.00;0.33;0.14;0.32;0.07;0.08
158.92;0.00;0.33;0.14;0.32;0.07;0.08
158.96;0.00;0.33;0.13;0.31;0.07;0.08
159.00;0.00;0.33;0.13;0.30;0.07;0.07
159.04;0.00;0.33;0.13;0.30;0.07;0.07
159.08;0.01;0.33;0.13;0.29;0.07;0.07
159.12;0.02;0.33;0.13;0.28;0.07;0.06
159.16;0.03;0.33;0.13;0.27;0.07;0.06
159.20;0.04;0.33;0.13;0.27;0.07;0.06
159.24;0.05;0.33;0.13;0.26;0.07;0.06
159.28;0.06;0.33;0.13;0.25;0.07;0.06
159.32;0.06;0.33;0.13;0.25;0.07;0.06
159.36;0.06;0.33;0.12;0.24;0.07;0.06
159.40;0.06;0.33;0.12;0.23;0.07;0.06
159.44;0.06;0.33;0.12;0.22;0.07;0.06
159.48;0.06;0.33;0.11;0.21;0.07;0.06
159.52;0.06;0.33;0.11;0.20;0.07;0.06
159.56;0.06;0.33;0.11;0.19;0.07;0.06
159.60;0.06;0.33;0.11;0.18;0.07;0.06
159.64;0.06;0.33;0.11;0.17;0.07;0.06
159.68;0.06;0.33;0.10;0.17;0.07;0.05
159.72;0.06;0.33;0.10;0.17;0.07;0.05
159.76;0.06;0.33;0.10;0.17;0.07;0.05
159.80;0.06;0.33;0.09;0.17;0.07;0.05
159.84;0.06;0.33;0.09;0.17;0.07;0.05
159.88;0.06;0.33;0.08;0.17;0.07;0.05
159.92;0.06;0.33;0.07;0.17;0.07;0.05
159.96;0.06;0.33;0.07;0.17;0.07;0.05
160.00;0.06;0.33;0.07;0.17;0.07;0.05
160.04;0.06;0.33;0.07;0.17;0.06;0.05
160.08;0.06;0.33;0.06;0.17;0.06;0.05
160.12;0.06;0.33;0.06;0.17;0.06;0.05
160.16;0.06;0.33;0.06;0.17;0.06;0.05
160.20;0.06;0.33;0.06;0.17;0.06;0.05
160.24;0.06;0.33;0.06;0.17;0.06;0.05
160.28;0.06;0.33;0.04;0.17;0.06;0.05
160.32;0.06;0.33;0.03;0.17;0.06;0.05
160.36;0.06;0.33;0.03;0.17;0.06;0.05
160.40;0.06;0.33;0.02;0.17;0.06;0.05
160.44;0.06;0.33;0.02;0.17;0.06;0.05
160.48;0.06;0.33;0.02;0.17;0.06;0.05
160.52;0.06;0.33;0.01;0.17;0.06;0.04
160.56;0.06;0.33;-0.01;0.17;0.06;0.04
160.60;0.06;0.32;-0.02;0.17;0.06;0.04
160.64;0.06;0.32;-0.03;0.17;0.06;0.04
160.68;0.06;0.32;-0.03;0.17;0.06;0.04
160.72;0.06;0.32;-0.03;0.17;0.06;0.04
160.76;0.06;0.32;-0.03;0.17;0.06;0.04
160.80;0.06;0.32;-0.03;0.17;0.06;0.04
160.84;0.06;0.32;-0.03;0.17;0.06;0.04
160.88;0.06;0.32;-0.03;0.17;0.06;0.04
160.92;0.06;0.32;-0.03;0.17;0.06;0.04
160.96;0.06;0.32;-0.03;0.17;0.06;0.04
161.00;0.06;0.32;-0.03;0.17;0.06;0.04
161.04;0.06;0.32;-0.03;0.17;0.06;0.04
161.08;0.06;0.32;-0.03;0.17;0.06;0.04
161.12;0.06;0.32;-0.03;0.17;0.06;0.04
161.16;0.06;0.30;-0.03;0.17;0.05;0.04
161.20;0.06;0.29;-0.03;0.17;0.04;0.04
161.24;0.06;0.29;-0.03;0.17;0.04;0.04
161.28;0.06;0.27;-0.03;0.17;0.02;0.04
161.32;0.06;0.24;-0.03;0.17;0.01;0.04
