time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
133.32;0.26;-0.01;0.17;0.07;0.21;0.11
133.36;0.26;-0.01;0.16;0.07;0.21;0.11
133.40;0.26;-0.01;0.16;0.07;0.21;0.11
133.44;0.26;-0.01;0.16;0.07;0.21;0.11
133.48;0.26;-0.01;0.16;0.07;0.21;0.11
133.52;0.26;-0.01;0.16;0.07;0.21;0.11
133.56;0.26;-0.01;0.16;0.07;0.21;0.11
133.60;0.26;-0.01;0.17;0.07;0.21;0.11
133.64;0.27;-0.01;0.17;0.07;0.21;0.11
133.68;0.29;-0.01;0.18;0.07;0.21;0.11
133.72;0.30;-0.01;0.18;0.07;0.21;0.11
133.76;0.31;-0.01;0.20;0.07;0.21;0.11
133.80;0.31;-0.01;0.21;0.07;0.21;0.11
133.84;0.32;-0.01;0.21;0.07;0.21;0.11
133.88;0.32;-0.02;0.22;0.07;0.21;0.11
133.92;0.33;-0.03;0.22;0.06;0.21;0.11
133.96;0.35;-0.03;0.23;0.05;0.21;0.11
134.00;0.37;-0.03;0.23;0.04;0.21;0.11
134.04;0.38;-0.03;0.25;0.04;0.21;0.11
134.08;0.38;-0.03;0.25;0.04;0.21;0.11
134.12;0.39;-0.03;0.25;0.04;0.21;0.11
134.16;0.39;-0.03;0.25;0.04;0.21;0.11
134.20;0.39;-0.03;0.25;0.04;0.21;0.11
134.24;0.40;-0.03;0.25;0.04;0.21;0.11
134.28;0.40;-0.03;0.25;0.04;0.21;0.11
134.32;0.42;-0.03;0.25;0.04;0.21;0.11
134.36;0.44;-0.03;0.25;0.03;0.21;0.11
134.40;0.45;-0.03;0.25;0.03;0.21;0.11
134.44;0.45;-0.04;0.25;0.03;0.21;0.11
134.48;0.45;-0.04;0.25;0.03;0.21;0.11
134.52;0.45;-0.04;0.25;0.03;0.21;0.11
134.56;0.45;-0.04;0.25;0.03;0.21;0.11
134.60;0.45;-0.04;0.25;0.03;0.24;0.11
134.64;0.45;-0.04;0.25;0.03;0.24;0.11
134.68;0.45;-0.04;0.25;0.03;0.24;0.11
134.72;0.45;-0.05;0.25;0.03;0.25;0.11
134.76;0.45;-0.05;0.25;0.03;0.25;0.11
134.80;0.45;-0.05;0.25;0.03;0.26;0.11
134.84;0.45;-0.05;0.25;0.03;0.26;0.11
134.88;0.45;-0.05;0.25;0.03;0.26;0.11
134.92;0.45;-0.05;0.25;0.03;0.26;0.11
134.96;0.45;-0.05;0.25;0.03;0.27;0.11
135.00;0.45;-0.05;0.25;0.03;0.27;0.11
135.04;0.45;-0.05;0.25;0.03;0.27;0.11
135.08;0.45;-0.05;0.25;0.03;0.27;0.11
135.12;0.45;-0.05;0.25;0.03;0.27;0.11
135.16;0.45;-0.05;0.25;0.03;0.27;0.11
135.20;0.45;-0.05;0.24;0.03;0.28;0.11
135.24;0.45;-0.05;0.24;0.03;0.28;0.11
135.28;0.45;-0.05;0.24;0.03;0.28;0.11
135.32;0.45;-0.05;0.24;0.03;0.28;0.11
135.36;0.45;-0.05;0.24;0.03;0.28;0.11
135.40;0.45;-0.05;0.24;0.03;0.28;0.11
135.44;0.45;-0.05;0.24;0.03;0.28;0.11
135.48;0.45;-0.05;0.24;0.03;0.28;0.11
135.52;0.45;-0.05;0.23;0.03;0.28;0.11
135.56;0.45;-0.05;0.23;0.03;0.28;0.11
135.60;0.45;-0.05;0.23;0.03;0.28;0.11
135.64;0.45;-0.05;0.23;0.03;0.28;0.11
135.68;0.45;-0.05;0.23;0.03;0.28;0.10
135.72;0.45;-0.05;0.23;0.03;0.28;0.10
135.76;0.45;-0.05;0.23;0.03;0.28;0.10
135.80;0.45;-0.05;0.23;0.02;0.28;0.10
135.84;0.45;-0.05;0.23;0.02;0.28;0.10
135.88;0.45;-0.05;0.23;0.02;0.28;0.10
135.92;0.45;-0.05;0.23;0.02;0.28;0.10
135.96;0.45;-0.05;0.23;0.02;0.28;0.10
136.00;0.45;-0.04;0.23;0.02;0.28;0.10
136.04;0.45;-0.04;0.22;0.02;0.28;0.10
136.08;0.45;-0.04;0.22;0.02;0.28;0.10
136.12;0.45;-0.03;0.22;0.02;0.28;0.10
136.16;0.45;-0.03;0.22;0.02;0.28;0.10
136.20;0.45;-0.03;0.22;0.02;0.28;0.10
136.24;0.45;-0.03;0.22;0.02;0.29;0.10
136.28;0.45;-0.02;0.22;0.02;0.30;0.10
136.32;0.45;-0.02;0.22;0.02;0.30;0.09
136.36;0.45;-0.02;0.22;0.02;0.30;0.09
136.40;0.45;-0.02;0.22;0.02;0.30;0.09
136.44;0.45;-0.01;0.22;0.02;0.30;0.09
136.48;0.45;-0.01;0.22;0.02;0.30;0.09
136.52;0.45;-0.01;0.22;0.02;0.30;0.09
136.56;0.45;-0.01;0.22;0.02;0.30;0.09
136.60;0.45;-0.01;0.22;0.02;0.30;0.09
136.64;0.45;-0.01;0.22;0.02;0.30;0.09
136.68;0.45;-0.01;0.22;0.02;0.30;0.09
136.72;0.45;-0.01;0.22;0.02;0.30;0.09
136.76;0.45;-0.01;0.22;0.02;0.30;0.09
136.80;0.45;-0.01;0.22;0.02;0.30;0.09
136.84;0.45;-0.01;0.21;0.02;0.30;0.09
136.88;0.45;-0.01;0.21;0.02;0.30;0.09
136.92;0.45;-0.01;0.21;0.02;0.30;0.09
136.96;0.45;-0.01;0.21;0.02;0.30;0.09
137.00;0.45;-0.01;0.21;0.02;0.30;0.09
137.04;0.45;-0.01;0.21;0.02;0.30;0.09
137.08;0.45;-0.01;0.20;0.02;0.30;0.09
137.12;0.45;-0.01;0.20;0.01;0.30;0.09
137.16;0.45;-0.01;0.20;0.01;0.30;0.09
137.20;0.45;-0.01;0.20;-0.00;0.30;0.09
137.24;0.45;-0.01;0.20;-0.02;0.30;0.09
137.28;0.45;-0.01;0.20;-0.03;0.30;0.09
137.32;0.45;-0.01;0.20;-0.03;0.30;0.09
137.36;0.45;-0.01;0.19;-0.03;0.30;0.09
137.40;0.45;-0.01;0.17;-0.03;0.30;0.09
137.44;0.45;-0.01;0.17;-0.03;0.30;0.09
137.48;0.45;-0.01;0.16;-0.03;0.30;0.09
137.52;0.45;-0.01;0.15;-0.03;0.30;0.09
137.56;0.45;-0.01;0.15;-0.03;0.30;0.09
137.60;0.45;-0.01;0.15;-0.03;0.30;0.09
137.64;0.45;-0.01;0.14;-0.03;0.30;0.09
137.68;0.45;-0.01;0.14;-0.03;0.30;0.09
137.72;0.45;-0.01;0.14;-0.03;0.30;0.09
137.76;0.45;-0.01;0.14;-0.03;0.30;0.09
137.80;0.45;-0.01;0.12;-0.03;0.30;0.09
137.84;0.45;-0.01;0.11;-0.03;0.30;0.09
137.88;0.45;-0.01;0.10;-0.03;0.30;0.10
137.92;0.45;-0.01;0.08;-0.03;0.30;0.10
137.96;0.45;-0.01;0.08;-0.03;0.30;0.10
138.00;0.45;-0.01;0.07;-0.03;0.30;0.10
138.04;0.45;-0.01;0.07;-0.03;0.30;0.10
138.08;0.45;-0.01;0.06;-0.03;0.30;0.10
138.12;0.45;-0.01;0.06;-0.03;0.30;0.10
138.16;0.45;-0.01;0.04;-0.03;0.30;0.10
138.20;0.45;-0.01;0.03;-0.03;0.30;0.10
138.24;0.45;-0.01;0.03;-0.03;0.30;0.10
138.28;0.45;-0.01;0.03;-0.03;0.30;0.10
138.32;0.45;-0.01;0.02;-0.03;0.29;0.10
138.36;0.45;-0.01;0.02;-0.03;0.28;0.10
138.40;0.45;-0.01;0.01;-0.03;0.28;0.10
138.44;0.45;-0.01;0.01;-0.03;0.27;0.10
138.48;0.45;-0.01;0.00;-0.03;0.26;0.10
138.52;0.45;-0.01;0.00;-0.03;0.25;0.10
138.56;0.45;-0.01;0.00;-0.03;0.24;0.10
138.60;0.45;-0.01;0.00;-0.03;0.22;0.10
138.64;0.45;-0.01;0.00;-0.03;0.21;0.10
138.68;0.45;-0.01;0.00;-0.03;0.19;0.10
138.72;0.45;-0.01;0.00;-0.03;0.19;0.10
138.76;0.45;-0.01;0.00;-0.03;0.19;0.10
138.80;0.45;-0.01;0.00;-0.03;0.19;0.10
138.84;0.45;-0.01;0.00;-0.03;0.18;0.10
138.88;0.45;-0.01;0.00;-0.03;0.18;0.10
138.92;0.45;-0.01;0.00;-0.03;0.18;0.10
138.96;0.45;-0.01;0.00;-0.03;0.17;0.10
139.00;0.45;-0.01;0.00;-0.03;0.17;0.10
139.04;0.45;-0.01;0.00;-0.03;0.17;0.10
139.08;0.45;-0.01;0.00;-0.03;0.17;0.10
139.12;0.45;-0.01;0.00;-0.03;0.17;0.10
139.16;0.45;-0.01;0.00;-0.03;0.17;0.10
139.20;0.45;-0.01;0.00;-0.03;0.17;0.10
139.24;0.45;-0.01;0.00;-0.03;0.17;0.10
139.28;0.45;-0.01;0.00;-0.03;0.17;0.10
139.32;0.45;-0.01;0.00;-0.03;0.17;0.10
139.36;0.43;-0.01;0.00;-0.03;0.17;0.10
139.40;0.42;-0.01;0.00;-0.03;0.17;0.10
139.44;0.41;-0.01;0.00;-0.03;0.17;0.10
139.48;0.40;-0.01;0.00;-0.03;0.17;0.10
139.52;0.39;-0.01;0.00;-0.03;0.17;0.10
139.56;0.38;-0.01;0.00;-0.03;0.17;0.10
139.60;0.35;-0.01;0.00;-0.03;0.17;0.10
139.64;0.31;-0.01;0.00;-0.03;0.17;0.10
139.68;0.25;-0.01;0.00;-0.03;0.17;0.10
139.72;0.21;-0.01;0.00;-0.03;0.17;0.10
139.76;0.17;-0.01;0.00;-0.03;0.17;0.10
139.80;0.13;-0.01;0.00;-0.03;0.17;0.10
139.84;0.10;-0.01;0.00;-0.03;0.17;0.10
139.88;0.06;-0.01;0.00;-0.03;0.17;0.10
139.92;0.03;-0.01;0.00;-0.03;0.17;0.10
139.96;0.01;-0.01;0.00;-0.03;0.17;0.10
140.00;-0.01;-0.01;0.00;-0.03;0.17;0.10
140.04;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.08;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.12;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.16;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.20;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.24;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.28;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.32;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.36;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.40;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.44;-0.02;-0.01;0.00;-0.03;0.17;0.10
140.48;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.52;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.56;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.60;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.64;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.68;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.72;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.76;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.80;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.84;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.88;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.92;-0.02;-0.01;0.00;-0.03;0.17;0.09
140.96;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.00;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.04;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.08;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.12;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.16;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.20;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.24;-0.02;-0.01;0.00;-0.03;0.17;0.09
141.28;-0.02;-0.00;0.00;-0.03;0.17;0.09
141.32;-0.02;0.00;0.00;-0.03;0.17;0.09
141.36;-0.02;0.00;0.00;-0.03;0.17;0.09
141.40;-0.02;0.00;0.00;-0.03;0.17;0.09
141.44;-0.02;0.00;0.00;-0.03;0.17;0.09
141.48;-0.02;0.00;0.00;-0.03;0.17;0.09
141.52;-0.02;0.00;0.00;-0.03;0.17;0.08
141.56;-0.02;0.00;0.00;-0.03;0.17;0.08
141.60;-0.02;0.00;0.00;-0.03;0.17;0.08
141.64;-0.02;0.00;0.00;-0.03;0.17;0.08
141.68;-0.02;0.00;0.00;-0.03;0.17;0.08
141.72;-0.02;0.00;0.00;-0.03;0.17;0.08
141.76;-0.02;0.00;0.00;-0.03;0.17;0.08
141.80;-0.02;0.00;0.00;-0.03;0.17;0.07
141.84;-0.02;0.01;0.00;-0.03;0.17;0.07
141.88;-0.02;0.01;0.00;-0.03;0.17;0.07
141.92;-0.02;0.01;0.00;-0.03;0.17;0.07
141.96;-0.02;0.01;0.00;-0.03;0.17;0.07
142.00;-0.01;0.01;0.00;-0.03;0.17;0.07
142.04;-0.01;0.01;0.00;-0.03;0.17;0.06
142.08;-0.01;0.01;0.00;-0.03;0.17;0.06
142.12;-0.01;0.01;0.00;-0.03;0.17;0.06
142.16;-0.01;0.01;0.00;-0.03;0.17;0.06
142.20;-0.01;0.01;0.00;-0.03;0.17;0.06
142.24;-0.01;0.01;0.00;-0.03;0.17;0.06
142.28;-0.01;0.01;0.00;-0.03;0.17;0.06
142.32;-0.01;0.01;0.00;-0.03;0.17;0.06
142.36;-0.01;0.01;0.00;-0.03;0.17;0.06
142.40;-0.01;0.01;0.00;-0.03;0.17;0.06
142.44;-0.01;0.01;0.00;-0.03;0.17;0.06
142.48;-0.01;0.01;0.00;-0.03;0.17;0.06
142.52;-0.01;0.01;0.00;-0.03;0.17;0.06
142.56;-0.01;0.01;0.00;-0.03;0.17;0.06
142.60;-0.01;0.01;0.00;-0.03;0.17;0.06
142.64;-0.01;0.01;0.00;-0.03;0.17;0.06
142.68;-0.01;0.01;0.00;-0.03;0.17;0.05
142.72;-0.01;0.01;0.00;-0.03;0.17;0.05
142.76;-0.01;0.01;0.00;-0.02;0.17;0.05
142.80;-0.01;0.01;0.00;-0.02;0.16;0.05
142.84;-0.01;0.01;0.00;-0.02;0.16;0.05
142.88;-0.01;0.01;0.00;-0.02;0.16;0.05
142.92;-0.01;0.01;0.00;-0.02;0.16;0.05
142.96;-0.01;0.01;0.00;-0.02;0.16;0.05
143.00;-0.01;0.01;0.00;-0.02;0.16;0.05
143.04;-0.01;0.01;0.00;-0.02;0.16;0.05
143.08;-0.01;0.01;0.00;-0.02;0.16;0.05
143.12;-0.02;0.01;0.00;-0.02;0.16;0.05
143.16;-0.02;0.01;0.00;-0.02;0.16;0.05
143.20;-0.02;0.01;0.00;-0.02;0.16;0.05
143.24;-0.02;0.01;0.00;-0.02;0.16;0.05
143.28;-0.02;0.01;0.00;-0.02;0.16;0.05
143.32;-0.02;0.01;0.00;-0.02;0.16;0.05
143.36;-0.02;0.01;0.00;-0.02;0.16;0.05
143.40;-0.02;0.01;0.00;-0.02;0.16;0.05
143.44;-0.02;0.01;0.00;-0.02;0.16;0.05
143.48;-0.02;0.01;0.00;-0.02;0.16;0.05
143.52;-0.02;0.01;0.00;-0.02;0.16;0.05
143.56;-0.02;0.01;0.00;-0.02;0.16;0.05
143.60;-0.02;0.01;0.00;-0.02;0.16;0.05
143.64;-0.02;0.01;0.00;-0.02;0.16;0.05
143.68;-0.02;0.01;0.00;-0.02;0.16;0.05
143.72;-0.02;0.01;0.00;-0.02;0.16;0.05
143.76;-0.02;0.01;0.00;-0.02;0.16;0.05
143.80;-0.02;0.01;0.00;-0.02;0.16;0.05
143.84;-0.02;0.01;0.00;-0.02;0.16;0.05
143.88;-0.02;0.00;0.00;-0.02;0.16;0.05
143.92;-0.02;0.00;0.00;-0.02;0.16;0.04
143.96;-0.02;0.00;0.00;-0.02;0.16;0.04
144.00;-0.02;0.00;0.00;-0.02;0.16;0.04
144.04;-0.02;0.00;0.00;-0.02;0.16;0.04
144.08;-0.02;0.00;0.00;-0.02;0.16;0.04
144.12;-0.02;0.00;0.00;-0.02;0.16;0.04
144.16;-0.02;0.00;0.00;-0.02;0.16;0.04
144.20;-0.02;0.00;0.00;-0.02;0.16;0.04
144.24;-0.02;0.00;0.00;-0.02;0.16;0.04
144.28;-0.02;0.00;0.00;-0.02;0.16;0.04
144.32;-0.02;0.00;0.00;-0.02;0.16;0.04
144.36;-0.02;0.00;0.00;-0.02;0.16;0.04
144.40;-0.02;0.00;0.00;-0.02;0.16;0.03
144.44;-0.02;0.00;0.00;-0.02;0.16;0.03
144.48;-0.02;0.00;0.00;-0.02;0.16;0.03
144.52;-0.02;0.00;0.00;-0.02;0.16;0.03
144.56;-0.02;0.00;0.00;-0.02;0.16;0.03
144.60;-0.02;0.00;0.00;-0.02;0.16;0.03
144.64;-0.02;0.00;0.00;-0.02;0.16;0.03
144.68;-0.02;0.00;0.00;-0.02;0.16;0.03
144.72;-0.02;0.00;0.00;-0.02;0.16;0.03
144.76;-0.02;0.00;0.00;-0.02;0.16;0.03
144.80;-0.02;0.00;0.00;-0.02;0.14;0.03
144.84;-0.02;0.00;0.00;-0.02;0.11;0.03
144.88;-0.02;0.00;0.00;-0.02;0.11;0.03
144.92;-0.02;0.00;0.00;-0.02;0.10;0.03
144.96;-0.02;0.00;0.00;-0.02;0.10;0.03
145.00;-0.02;0.00;0.00;-0.02;0.09;0.02
145.04;-0.02;0.00;0.00;-0.02;0.09;0.02
145.08;-0.02;0.00;0.00;-0.02;0.07;0.02
145.12;-0.02;0.00;0.00;-0.02;0.05;0.02
145.16;-0.02;0.00;0.00;-0.02;0.04;0.02
145.20;-0.02;0.00;0.00;-0.02;0.03;0.02
145.24;-0.02;0.00;0.00;-0.02;0.02;0.02
145.28;-0.02;0.00;0.00;-0.02;0.02;0.02
145.32;-0.02;0.00;0.01;-0.02;0.02;0.02
145.36;-0.02;0.00;0.01;-0.02;0.02;0.02
145.40;-0.02;0.00;0.01;-0.02;0.00;0.02
145.44;-0.02;0.00;0.02;-0.02;-0.02;0.02
145.48;-0.02;0.00;0.02;-0.02;-0.04;0.01
145.52;-0.02;0.00;0.02;-0.02;-0.04;0.01
145.56;-0.02;-0.01;0.02;-0.02;-0.04;0.01
145.60;-0.02;-0.01;0.02;-0.02;-0.04;0.01
145.64;-0.02;-0.01;0.02;-0.02;-0.05;0.01
145.68;-0.02;-0.02;0.01;-0.02;-0.05;0.01
145.72;-0.02;-0.03;0.01;-0.02;-0.06;0.01
145.76;-0.02;-0.04;0.01;-0.02;-0.06;0.01
145.80;-0.02;-0.04;0.01;-0.02;-0.06;0.00
145.84;-0.02;-0.04;-0.01;-0.02;-0.07;0.00
145.88;-0.02;-0.04;-0.01;-0.02;-0.07;0.00
145.92;-0.02;-0.04;-0.02;-0.02;-0.07;0.00
145.96;-0.02;-0.04;-0.03;-0.02;-0.07;0.00
146.00;-0.02;-0.04;-0.03;-0.02;-0.07;0.00
146.04;-0.02;-0.05;-0.03;-0.02;-0.08;0.00
146.08;-0.02;-0.05;-0.03;-0.02;-0.08;0.00
146.12;-0.02;-0.06;-0.03;-0.02;-0.08;0.00
146.16;-0.02;-0.06;-0.03;-0.02;-0.08;0.00
146.20;-0.02;-0.06;-0.04;-0.02;-0.08;0.00
146.24;-0.02;-0.06;-0.04;-0.02;-0.08;0.00
146.28;-0.02;-0.06;-0.04;-0.02;-0.08;0.00
146.32;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.36;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.40;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.44;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.48;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.52;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.56;-0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.60;-0.01;-0.07;-0.04;-0.02;-0.08;0.00
146.64;-0.01;-0.07;-0.04;-0.02;-0.08;0.00
146.68;0.01;-0.07;-0.04;-0.02;-0.08;0.00
146.72;0.02;-0.07;-0.04;-0.02;-0.08;0.00
146.76;0.03;-0.07;-0.04;-0.02;-0.08;0.00
146.80;0.05;-0.07;-0.04;-0.02;-0.08;0.00
146.84;0.06;-0.07;-0.05;-0.02;-0.08;0.00
146.88;0.07;-0.07;-0.05;-0.02;-0.08;0.00
146.92;0.07;-0.07;-0.05;-0.02;-0.08;0.00
146.96;0.08;-0.07;-0.05;-0.02;-0.08;0.01
147.00;0.08;-0.06;-0.06;-0.02;-0.08;0.01
147.04;0.10;-0.06;-0.06;-0.02;-0.08;0.01
147.08;0.12;-0.06;-0.06;-0.02;-0.08;0.01
147.12;0.13;-0.05;-0.06;-0.02;-0.08;0.01
147.16;0.13;-0.05;-0.07;-0.02;-0.09;0.01
147.20;0.14;-0.05;-0.07;-0.02;-0.09;0.01
147.24;0.14;-0.05;-0.07;-0.02;-0.09;0.01
147.28;0.14;-0.05;-0.07;-0.02;-0.09;0.01
147.32;0.14;-0.04;-0.07;-0.02;-0.09;0.01
147.36;0.14;-0.04;-0.07;-0.02;-0.10;0.01
147.40;0.14;-0.03;-0.08;-0.02;-0.10;0.01
147.44;0.14;-0.03;-0.08;-0.02;-0.10;0.01
147.48;0.14;-0.03;-0.08;-0.02;-0.12;0.01
147.52;0.14;-0.03;-0.08;-0.02;-0.14;0.01
147.56;0.14;-0.02;-0.08;-0.02;-0.15;0.02
147.60;0.14;-0.01;-0.08;-0.02;-0.16;0.02
147.64;0.14;-0.01;-0.08;-0.02;-0.17;0.02
147.68;0.14;-0.01;-0.08;-0.02;-0.19;0.02
147.72;0.14;-0.01;-0.08;-0.02;-0.19;0.02
147.76;0.14;-0.01;-0.08;-0.02;-0.19;0.02
147.80;0.14;-0.01;-0.08;-0.02;-0.19;0.02
147.84;0.14;-0.01;-0.07;-0.02;-0.19;0.02
147.88;0.14;-0.01;-0.07;-0.02;-0.19;0.02
147.92;0.14;-0.01;-0.07;-0.02;-0.19;0.02
147.96;0.14;-0.01;-0.07;-0.02;-0.19;0.02
148.00;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.04;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.08;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.12;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.16;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.20;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.24;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.28;0.15;-0.01;-0.07;-0.02;-0.19;0.02
148.32;0.15;-0.01;-0.07;-0.01;-0.19;0.02
148.36;0.16;-0.01;-0.07;-0.01;-0.19;0.02
148.40;0.16;-0.01;-0.07;0.00;-0.19;0.02
148.44;0.17;-0.01;-0.07;0.01;-0.19;0.02
148.48;0.17;-0.01;-0.07;0.01;-0.19;0.02
148.52;0.17;-0.01;-0.07;0.02;-0.19;0.02
148.56;0.17;-0.01;-0.07;0.02;-0.19;0.02
148.60;0.17;-0.01;-0.07;0.02;-0.19;0.02
148.64;0.17;-0.01;-0.07;0.02;-0.19;0.02
148.68;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.72;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.76;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.80;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.84;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.88;0.17;-0.01;-0.06;0.03;-0.19;0.02
148.92;0.16;-0.01;-0.06;0.03;-0.19;0.02
148.96;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.00;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.04;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.08;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.12;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.16;0.16;-0.01;-0.06;0.03;-0.19;0.02
149.20;0.16;-0.01;-0.05;0.03;-0.19;0.02
149.24;0.16;-0.01;-0.05;0.03;-0.19;0.02
149.28;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.32;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.36;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.40;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.44;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.48;0.16;-0.01;-0.05;0.02;-0.19;0.02
149.52;0.16;-0.01;-0.04;0.02;-0.19;0.02
149.56;0.16;-0.01;-0.04;0.02;-0.20;0.02
149.60;0.16;-0.01;-0.04;0.02;-0.21;0.02
149.64;0.16;-0.01;-0.04;0.02;-0.22;0.02
149.68;0.16;-0.01;-0.04;0.02;-0.23;0.02
149.72;0.15;-0.01;-0.04;0.02;-0.23;0.02
149.76;0.15;-0.01;-0.03;0.02;-0.24;0.02
149.80;0.15;-0.01;-0.03;0.02;-0.24;0.02
149.84;0.13;-0.01;-0.03;0.02;-0.24;0.02
149.88;0.10;-0.01;-0.03;0.02;-0.24;0.02
149.92;0.08;-0.01;-0.03;0.02;-0.24;0.02
149.96;0.07;-0.01;-0.03;0.02;-0.24;0.02
150.00;0.07;-0.01;-0.03;0.02;-0.25;0.02
150.04;0.06;-0.01;-0.03;0.02;-0.25;0.02
150.08;0.05;-0.01;-0.02;0.02;-0.25;0.02
150.12;0.05;-0.01;-0.02;0.02;-0.25;0.02
150.16;0.04;-0.01;-0.02;0.02;-0.25;0.02
150.20;0.04;-0.01;-0.02;0.02;-0.25;0.02
150.24;0.03;-0.01;-0.01;0.02;-0.25;0.02
150.28;0.03;-0.01;-0.01;0.02;-0.25;0.02
150.32;0.03;-0.01;-0.01;0.02;-0.25;0.02
150.36;0.03;-0.01;-0.01;0.02;-0.25;0.02
150.40;0.02;-0.01;-0.01;0.02;-0.25;0.02
150.44;0.02;-0.01;-0.01;0.03;-0.25;0.02
150.48;0.02;-0.01;-0.01;0.03;-0.25;0.02
150.52;0.01;-0.01;-0.01;0.03;-0.25;0.02
150.56;0.01;-0.01;-0.01;0.03;-0.25;0.02
150.60;0.01;-0.01;-0.01;0.03;-0.25;0.02
150.64;0.01;-0.01;-0.01;0.03;-0.25;0.02
150.68;0.00;-0.01;-0.01;0.03;-0.25;0.02
150.72;0.00;-0.01;-0.01;0.03;-0.25;0.02
150.76;0.00;-0.01;-0.01;0.03;-0.25;0.02
150.80;0.00;-0.01;-0.01;0.04;-0.25;0.02
150.84;0.00;-0.01;-0.01;0.04;-0.25;0.02
150.88;0.00;-0.01;-0.01;0.05;-0.25;0.02
150.92;0.00;-0.01;-0.01;0.06;-0.25;0.02
150.96;0.00;-0.01;-0.00;0.07;-0.25;0.02
151.00;0.00;-0.01;-0.00;0.07;-0.25;0.02
151.04;0.00;-0.01;-0.00;0.08;-0.25;0.02
151.08;0.00;-0.01;-0.00;0.08;-0.25;0.02
151.12;0.00;-0.01;-0.00;0.08;-0.25;0.02
151.16;0.00;-0.01;-0.00;0.09;-0.25;0.02
151.20;0.00;-0.01;-0.00;0.10;-0.25;0.02
151.24;0.00;-0.01;-0.00;0.10;-0.25;0.02
151.28;0.00;-0.01;-0.00;0.11;-0.25;0.02
151.32;0.00;-0.01;-0.00;0.11;-0.25;0.02
151.36;0.00;-0.01;-0.00;0.11;-0.25;0.02
151.40;0.00;-0.01;-0.00;0.12;-0.26;0.02
151.44;0.00;-0.01;-0.00;0.12;-0.26;0.02
151.48;0.00;-0.01;0.00;0.12;-0.26;0.02
151.52;0.00;-0.01;0.00;0.12;-0.26;0.02
151.56;0.00;-0.01;0.01;0.13;-0.26;0.02
151.60;0.00;-0.01;0.01;0.14;-0.26;0.02
151.64;0.00;-0.01;0.01;0.14;-0.26;0.02
