time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
168.08;0.13;0.26;0.32;-0.28;0.40;0.09
168.12;0.13;0.26;0.32;-0.28;0.40;0.09
168.16;0.14;0.26;0.32;-0.28;0.40;0.09
168.20;0.15;0.26;0.32;-0.28;0.40;0.09
168.24;0.16;0.26;0.32;-0.28;0.40;0.09
168.28;0.17;0.26;0.32;-0.28;0.41;0.09
168.32;0.18;0.26;0.31;-0.28;0.41;0.09
168.36;0.18;0.26;0.31;-0.28;0.41;0.09
168.40;0.19;0.26;0.31;-0.28;0.41;0.09
168.44;0.19;0.26;0.31;-0.28;0.41;0.09
168.48;0.19;0.26;0.31;-0.28;0.41;0.09
168.52;0.19;0.26;0.31;-0.28;0.41;0.09
168.56;0.19;0.26;0.31;-0.28;0.41;0.09
168.60;0.19;0.26;0.31;-0.28;0.41;0.09
168.64;0.19;0.26;0.31;-0.28;0.41;0.09
168.68;0.19;0.26;0.31;-0.28;0.41;0.09
168.72;0.19;0.26;0.32;-0.28;0.41;0.09
168.76;0.19;0.26;0.32;-0.28;0.41;0.09
168.80;0.19;0.26;0.32;-0.28;0.41;0.09
168.84;0.19;0.26;0.32;-0.28;0.41;0.09
168.88;0.19;0.26;0.32;-0.28;0.41;0.09
168.92;0.19;0.26;0.32;-0.28;0.41;0.09
168.96;0.19;0.26;0.32;-0.28;0.41;0.09
169.00;0.19;0.26;0.32;-0.28;0.41;0.09
169.04;0.19;0.26;0.32;-0.28;0.41;0.09
169.08;0.19;0.26;0.32;-0.28;0.41;0.09
169.12;0.19;0.26;0.32;-0.28;0.41;0.09
169.16;0.19;0.26;0.33;-0.28;0.41;0.09
169.20;0.19;0.26;0.33;-0.28;0.41;0.09
169.24;0.19;0.26;0.33;-0.28;0.41;0.09
169.28;0.19;0.26;0.33;-0.28;0.41;0.09
169.32;0.19;0.25;0.33;-0.28;0.40;0.09
169.36;0.19;0.25;0.33;-0.28;0.40;0.09
169.40;0.19;0.25;0.34;-0.28;0.40;0.09
169.44;0.19;0.25;0.34;-0.28;0.40;0.09
169.48;0.19;0.25;0.34;-0.28;0.40;0.09
169.52;0.19;0.25;0.34;-0.28;0.40;0.09
169.56;0.19;0.25;0.34;-0.28;0.40;0.09
169.60;0.19;0.25;0.34;-0.28;0.40;0.08
169.64;0.19;0.25;0.34;-0.28;0.40;0.08
169.68;0.19;0.25;0.34;-0.28;0.40;0.08
169.72;0.19;0.25;0.34;-0.28;0.40;0.08
169.76;0.19;0.25;0.34;-0.28;0.40;0.08
169.80;0.19;0.25;0.34;-0.28;0.40;0.08
169.84;0.19;0.25;0.34;-0.28;0.40;0.08
169.88;0.19;0.25;0.34;-0.28;0.40;0.08
169.92;0.19;0.25;0.34;-0.28;0.40;0.08
169.96;0.19;0.25;0.34;-0.28;0.40;0.08
170.00;0.19;0.25;0.34;-0.28;0.40;0.08
170.04;0.19;0.25;0.34;-0.28;0.40;0.08
170.08;0.19;0.25;0.34;-0.28;0.40;0.08
170.12;0.19;0.25;0.34;-0.28;0.40;0.08
170.16;0.18;0.25;0.34;-0.28;0.40;0.08
170.20;0.15;0.25;0.33;-0.28;0.40;0.08
170.24;0.14;0.25;0.27;-0.28;0.40;0.08
170.28;0.13;0.25;0.21;-0.28;0.40;0.09
170.32;0.13;0.25;0.15;-0.28;0.40;0.09
170.36;0.13;0.25;0.10;-0.28;0.40;0.09
170.40;0.12;0.25;0.07;-0.28;0.40;0.09
170.44;0.08;0.25;0.06;-0.28;0.40;0.09
170.48;0.05;0.25;0.03;-0.28;0.40;0.09
170.52;0.04;0.25;0.01;-0.28;0.40;0.09
170.56;0.04;0.25;0.00;-0.28;0.40;0.09
170.60;0.03;0.25;-0.01;-0.28;0.40;0.09
170.64;0.02;0.25;-0.02;-0.28;0.40;0.09
170.68;0.01;0.25;-0.02;-0.28;0.40;0.09
170.72;-0.01;0.25;-0.03;-0.28;0.40;0.09
170.76;-0.03;0.25;-0.04;-0.28;0.40;0.10
170.80;-0.05;0.25;-0.04;-0.28;0.40;0.10
170.84;-0.07;0.25;-0.06;-0.28;0.40;0.10
170.88;-0.09;0.25;-0.07;-0.28;0.40;0.10
170.92;-0.11;0.25;-0.07;-0.28;0.40;0.10
170.96;-0.11;0.25;-0.09;-0.28;0.40;0.10
171.00;-0.12;0.25;-0.09;-0.28;0.40;0.10
171.04;-0.12;0.25;-0.10;-0.28;0.40;0.10
171.08;-0.12;0.25;-0.11;-0.28;0.40;0.10
171.12;-0.13;0.24;-0.11;-0.28;0.40;0.10
171.16;-0.13;0.24;-0.12;-0.28;0.40;0.10
171.20;-0.13;0.23;-0.13;-0.28;0.40;0.10
171.24;-0.13;0.23;-0.14;-0.28;0.40;0.10
171.28;-0.13;0.21;-0.15;-0.28;0.39;0.10
171.32;-0.13;0.20;-0.15;-0.28;0.39;0.10
171.36;-0.14;0.19;-0.15;-0.28;0.39;0.10
171.40;-0.14;0.18;-0.16;-0.28;0.39;0.10
171.44;-0.14;0.18;-0.16;-0.28;0.39;0.10
171.48;-0.14;0.18;-0.17;-0.28;0.39;0.10
171.52;-0.14;0.18;-0.18;-0.28;0.39;0.10
171.56;-0.14;0.18;-0.19;-0.28;0.39;0.10
171.60;-0.14;0.18;-0.19;-0.28;0.39;0.10
171.64;-0.14;0.18;-0.20;-0.28;0.39;0.10
171.68;-0.14;0.17;-0.20;-0.28;0.39;0.10
171.72;-0.14;0.17;-0.20;-0.28;0.39;0.10
171.76;-0.14;0.16;-0.20;-0.28;0.39;0.10
171.80;-0.14;0.16;-0.21;-0.28;0.39;0.10
171.84;-0.14;0.16;-0.23;-0.28;0.39;0.10
171.88;-0.14;0.16;-0.24;-0.28;0.39;0.10
171.92;-0.14;0.15;-0.24;-0.28;0.39;0.10
171.96;-0.14;0.15;-0.24;-0.28;0.39;0.10
172.00;-0.15;0.15;-0.24;-0.28;0.39;0.10
172.04;-0.15;0.14;-0.24;-0.28;0.39;0.10
172.08;-0.15;0.13;-0.24;-0.28;0.39;0.10
172.12;-0.15;0.13;-0.24;-0.28;0.39;0.10
172.16;-0.15;0.13;-0.24;-0.28;0.38;0.10
172.20;-0.15;0.13;-0.24;-0.28;0.38;0.10
172.24;-0.15;0.12;-0.24;-0.28;0.38;0.10
172.28;-0.15;0.12;-0.24;-0.28;0.38;0.10
172.32;-0.15;0.12;-0.24;-0.28;0.37;0.10
172.36;-0.15;0.12;-0.24;-0.28;0.37;0.10
172.40;-0.16;0.12;-0.24;-0.28;0.36;0.10
172.44;-0.16;0.12;-0.24;-0.28;0.36;0.10
172.48;-0.16;0.12;-0.24;-0.28;0.35;0.10
172.52;-0.17;0.12;-0.23;-0.28;0.35;0.10
172.56;-0.17;0.12;-0.22;-0.28;0.35;0.10
172.60;-0.17;0.12;-0.16;-0.28;0.35;0.10
172.64;-0.17;0.12;-0.06;-0.28;0.35;0.10
172.68;-0.17;0.12;-0.01;-0.28;0.35;0.10
172.72;-0.17;0.13;0.06;-0.28;0.35;0.10
172.76;-0.17;0.14;0.17;-0.28;0.35;0.10
172.80;-0.17;0.15;0.21;-0.28;0.35;0.10
172.84;-0.17;0.16;0.23;-0.28;0.35;0.10
172.88;-0.17;0.16;0.24;-0.28;0.35;0.10
172.92;-0.17;0.17;0.25;-0.28;0.35;0.10
172.96;-0.17;0.17;0.26;-0.28;0.35;0.10
173.00;-0.16;0.17;0.27;-0.28;0.34;0.10
173.04;-0.15;0.17;0.28;-0.28;0.34;0.10
173.08;-0.13;0.17;0.28;-0.28;0.34;0.10
173.12;-0.11;0.17;0.28;-0.28;0.34;0.10
173.16;-0.11;0.18;0.28;-0.28;0.34;0.10
173.20;-0.10;0.18;0.28;-0.28;0.34;0.10
173.24;-0.09;0.18;0.29;-0.28;0.34;0.10
173.28;-0.09;0.18;0.29;-0.28;0.34;0.10
173.32;-0.08;0.18;0.29;-0.28;0.34;0.10
173.36;-0.07;0.18;0.29;-0.28;0.34;0.10
173.40;-0.05;0.18;0.29;-0.28;0.34;0.10
173.44;-0.04;0.18;0.29;-0.28;0.34;0.10
173.48;-0.03;0.18;0.29;-0.28;0.34;0.10
173.52;-0.03;0.18;0.29;-0.28;0.34;0.10
173.56;-0.02;0.18;0.29;-0.28;0.34;0.10
173.60;-0.01;0.18;0.29;-0.28;0.34;0.10
173.64;-0.01;0.19;0.29;-0.28;0.34;0.09
173.68;0.00;0.19;0.29;-0.28;0.34;0.09
173.72;0.00;0.19;0.28;-0.28;0.34;0.09
173.76;0.01;0.19;0.28;-0.28;0.34;0.09
173.80;0.02;0.20;0.28;-0.28;0.34;0.09
173.84;0.03;0.20;0.28;-0.28;0.34;0.09
173.88;0.04;0.20;0.28;-0.28;0.34;0.09
173.92;0.07;0.20;0.28;-0.28;0.34;0.09
173.96;0.09;0.20;0.28;-0.28;0.34;0.09
174.00;0.11;0.20;0.28;-0.28;0.34;0.09
174.04;0.12;0.20;0.28;-0.28;0.34;0.08
174.08;0.12;0.20;0.28;-0.28;0.34;0.08
174.12;0.13;0.20;0.28;-0.28;0.34;0.08
174.16;0.15;0.20;0.28;-0.28;0.34;0.08
174.20;0.15;0.20;0.28;-0.28;0.34;0.08
174.24;0.15;0.20;0.28;-0.28;0.34;0.08
174.28;0.16;0.20;0.28;-0.28;0.34;0.08
174.32;0.16;0.20;0.27;-0.28;0.34;0.08
174.36;0.17;0.20;0.27;-0.28;0.34;0.08
174.40;0.17;0.20;0.27;-0.28;0.34;0.08
174.44;0.17;0.20;0.27;-0.28;0.34;0.08
174.48;0.18;0.20;0.27;-0.28;0.34;0.08
174.52;0.18;0.20;0.27;-0.28;0.34;0.08
174.56;0.19;0.20;0.27;-0.29;0.34;0.08
174.60;0.20;0.20;0.27;-0.29;0.34;0.08
174.64;0.20;0.20;0.27;-0.29;0.34;0.08
174.68;0.20;0.20;0.27;-0.29;0.34;0.08
174.72;0.20;0.20;0.28;-0.30;0.34;0.08
174.76;0.21;0.20;0.29;-0.30;0.34;0.08
174.80;0.21;0.20;0.29;-0.31;0.34;0.08
174.84;0.21;0.20;0.31;-0.31;0.34;0.08
174.88;0.22;0.20;0.32;-0.32;0.34;0.08
174.92;0.22;0.20;0.32;-0.32;0.34;0.08
174.96;0.24;0.20;0.32;-0.32;0.34;0.08
175.00;0.26;0.20;0.32;-0.32;0.34;0.08
175.04;0.28;0.20;0.32;-0.33;0.34;0.08
175.08;0.28;0.20;0.32;-0.33;0.34;0.08
175.12;0.28;0.21;0.32;-0.34;0.34;0.09
175.16;0.29;0.21;0.32;-0.35;0.34;0.09
175.20;0.29;0.21;0.32;-0.35;0.34;0.09
175.24;0.29;0.21;0.32;-0.35;0.34;0.10
175.28;0.29;0.21;0.32;-0.35;0.34;0.10
175.32;0.29;0.21;0.32;-0.35;0.34;0.11
175.36;0.29;0.21;0.32;-0.35;0.34;0.11
175.40;0.29;0.21;0.32;-0.35;0.34;0.11
175.44;0.29;0.21;0.30;-0.36;0.31;0.11
175.48;0.29;0.21;0.30;-0.36;0.30;0.11
175.52;0.29;0.22;0.30;-0.36;0.29;0.11
175.56;0.29;0.22;0.29;-0.36;0.28;0.12
175.60;0.29;0.22;0.29;-0.36;0.27;0.12
175.64;0.30;0.22;0.28;-0.36;0.25;0.12
175.68;0.32;0.23;0.27;-0.36;0.24;0.12
175.72;0.33;0.23;0.27;-0.36;0.23;0.12
175.76;0.34;0.23;0.27;-0.36;0.21;0.12
175.80;0.34;0.23;0.26;-0.36;0.19;0.12
175.84;0.35;0.23;0.25;-0.36;0.18;0.12
175.88;0.36;0.23;0.25;-0.36;0.18;0.12
175.92;0.36;0.23;0.24;-0.36;0.16;0.13
175.96;0.36;0.23;0.24;-0.36;0.16;0.13
176.00;0.36;0.23;0.23;-0.38;0.16;0.13
176.04;0.36;0.23;0.23;-0.41;0.16;0.13
176.08;0.36;0.23;0.23;-0.42;0.16;0.13
176.12;0.36;0.23;0.23;-0.42;0.16;0.13
176.16;0.36;0.23;0.23;-0.45;0.16;0.13
176.20;0.36;0.23;0.23;-0.49;0.16;0.13
176.24;0.36;0.23;0.23;-0.54;0.16;0.13
176.28;0.36;0.23;0.22;-0.56;0.16;0.13
176.32;0.36;0.23;0.22;-0.58;0.16;0.13
176.36;0.36;0.23;0.21;-0.58;0.16;0.13
176.40;0.36;0.23;0.20;-0.59;0.16;0.13
176.44;0.36;0.23;0.19;-0.59;0.16;0.13
176.48;0.36;0.23;0.18;-0.59;0.16;0.13
176.52;0.36;0.23;0.18;-0.59;0.16;0.13
176.56;0.36;0.23;0.18;-0.59;0.16;0.13
176.60;0.36;0.23;0.18;-0.59;0.16;0.13
176.64;0.36;0.23;0.18;-0.59;0.16;0.13
176.68;0.36;0.23;0.18;-0.59;0.16;0.13
176.72;0.36;0.23;0.18;-0.59;0.16;0.13
176.76;0.36;0.23;0.17;-0.59;0.16;0.13
176.80;0.36;0.23;0.15;-0.59;0.16;0.13
176.84;0.36;0.23;0.12;-0.59;0.16;0.13
176.88;0.36;0.23;0.10;-0.59;0.16;0.13
176.92;0.36;0.23;0.09;-0.59;0.16;0.13
176.96;0.36;0.23;0.08;-0.59;0.16;0.13
177.00;0.36;0.23;0.08;-0.59;0.16;0.13
177.04;0.36;0.23;0.07;-0.59;0.16;0.13
177.08;0.36;0.23;0.06;-0.59;0.16;0.13
177.12;0.36;0.23;0.04;-0.59;0.16;0.13
177.16;0.36;0.23;0.04;-0.59;0.16;0.12
177.20;0.36;0.23;0.03;-0.59;0.16;0.12
177.24;0.36;0.23;0.01;-0.59;0.16;0.12
177.28;0.35;0.23;-0.01;-0.59;0.16;0.12
177.32;0.34;0.23;-0.03;-0.60;0.16;0.12
177.36;0.34;0.23;-0.04;-0.60;0.16;0.12
177.40;0.34;0.23;-0.06;-0.60;0.16;0.12
177.44;0.34;0.23;-0.08;-0.60;0.16;0.12
177.48;0.33;0.22;-0.08;-0.60;0.16;0.12
177.52;0.33;0.21;-0.10;-0.60;0.16;0.12
177.56;0.32;0.21;-0.11;-0.60;0.16;0.12
177.60;0.31;0.20;-0.13;-0.60;0.16;0.12
177.64;0.30;0.19;-0.13;-0.60;0.16;0.12
177.68;0.29;0.18;-0.14;-0.60;0.16;0.12
177.72;0.27;0.16;-0.14;-0.61;0.16;0.12
177.76;0.26;0.15;-0.15;-0.61;0.16;0.12
177.80;0.24;0.14;-0.15;-0.61;0.16;0.12
177.84;0.23;0.13;-0.15;-0.62;0.16;0.12
177.88;0.22;0.12;-0.15;-0.62;0.16;0.12
177.92;0.21;0.09;-0.16;-0.62;0.16;0.12
177.96;0.20;0.06;-0.16;-0.62;0.16;0.12
178.00;0.19;0.05;-0.17;-0.63;0.16;0.12
178.04;0.17;0.04;-0.17;-0.63;0.16;0.12
178.08;0.16;0.04;-0.17;-0.63;0.16;0.12
178.12;0.15;0.03;-0.17;-0.63;0.16;0.12
178.16;0.14;0.03;-0.17;-0.63;0.16;0.12
178.20;0.12;0.02;-0.17;-0.63;0.16;0.12
178.24;0.11;0.01;-0.17;-0.63;0.16;0.12
178.28;0.11;0.00;-0.17;-0.63;0.16;0.12
178.32;0.09;0.00;-0.17;-0.63;0.16;0.12
178.36;0.08;0.00;-0.17;-0.63;0.16;0.12
178.40;0.07;0.00;-0.18;-0.63;0.16;0.12
178.44;0.06;0.00;-0.18;-0.63;0.16;0.12
178.48;0.06;0.00;-0.18;-0.63;0.16;0.12
178.52;0.06;0.00;-0.18;-0.63;0.16;0.12
178.56;0.06;0.00;-0.18;-0.63;0.16;0.12
178.60;0.06;0.00;-0.18;-0.63;0.16;0.12
178.64;0.06;0.00;-0.18;-0.63;0.16;0.12
178.68;0.07;0.00;-0.18;-0.63;0.16;0.12
178.72;0.08;-0.01;-0.18;-0.63;0.16;0.12
178.76;0.09;-0.01;-0.18;-0.63;0.16;0.12
178.80;0.09;-0.02;-0.18;-0.63;0.16;0.12
178.84;0.10;-0.02;-0.18;-0.63;0.16;0.12
178.88;0.10;-0.03;-0.18;-0.63;0.16;0.12
178.92;0.10;-0.04;-0.18;-0.63;0.16;0.12
178.96;0.10;-0.05;-0.18;-0.63;0.16;0.12
179.00;0.10;-0.05;-0.18;-0.63;0.16;0.11
179.04;0.10;-0.05;-0.18;-0.63;0.16;0.11
179.08;0.10;-0.05;-0.18;-0.62;0.16;0.11
179.12;0.11;-0.05;-0.18;-0.62;0.16;0.11
179.16;0.11;-0.05;-0.18;-0.62;0.16;0.11
179.20;0.11;-0.05;-0.18;-0.62;0.16;0.11
179.24;0.12;-0.05;-0.18;-0.62;0.16;0.11
179.28;0.13;-0.05;-0.20;-0.62;0.16;0.11
179.32;0.13;-0.05;-0.24;-0.62;0.16;0.11
179.36;0.13;-0.05;-0.26;-0.62;0.16;0.11
179.40;0.13;-0.05;-0.27;-0.62;0.16;0.11
179.44;0.13;-0.05;-0.27;-0.62;0.16;0.11
179.48;0.14;-0.05;-0.27;-0.62;0.16;0.11
179.52;0.14;-0.05;-0.27;-0.62;0.16;0.11
179.56;0.14;-0.06;-0.27;-0.61;0.16;0.11
179.60;0.14;-0.06;-0.28;-0.61;0.16;0.11
179.64;0.14;-0.07;-0.29;-0.56;0.16;0.11
179.68;0.14;-0.07;-0.29;-0.50;0.16;0.11
179.72;0.14;-0.08;-0.30;-0.47;0.16;0.11
179.76;0.14;-0.08;-0.31;-0.45;0.16;0.11
179.80;0.14;-0.08;-0.33;-0.43;0.16;0.11
179.84;0.14;-0.08;-0.34;-0.40;0.16;0.11
179.88;0.14;-0.08;-0.34;-0.38;0.16;0.11
179.92;0.14;-0.09;-0.34;-0.36;0.16;0.11
179.96;0.14;-0.09;-0.34;-0.34;0.16;0.11
180.00;0.14;-0.09;-0.34;-0.34;0.16;0.11
180.04;0.14;-0.09;-0.34;-0.33;0.16;0.11
180.08;0.14;-0.09;-0.34;-0.32;0.16;0.11
180.12;0.14;-0.10;-0.34;-0.30;0.16;0.11
180.16;0.14;-0.11;-0.34;-0.30;0.16;0.11
180.20;0.14;-0.12;-0.34;-0.29;0.16;0.11
180.24;0.15;-0.13;-0.34;-0.29;0.16;0.11
180.28;0.15;-0.14;-0.34;-0.29;0.16;0.11
180.32;0.16;-0.16;-0.34;-0.29;0.16;0.11
180.36;0.17;-0.17;-0.34;-0.29;0.16;0.11
180.40;0.18;-0.17;-0.34;-0.29;0.16;0.11
180.44;0.18;-0.17;-0.34;-0.29;0.15;0.10
180.48;0.19;-0.18;-0.34;-0.29;0.15;0.10
180.52;0.19;-0.18;-0.34;-0.29;0.15;0.10
180.56;0.20;-0.18;-0.34;-0.29;0.15;0.10
180.60;0.21;-0.19;-0.34;-0.29;0.15;0.09
180.64;0.21;-0.20;-0.34;-0.29;0.15;0.09
180.68;0.21;-0.20;-0.34;-0.30;0.14;0.09
180.72;0.21;-0.20;-0.34;-0.30;0.11;0.09
180.76;0.21;-0.20;-0.34;-0.30;0.09;0.09
180.80;0.21;-0.20;-0.34;-0.30;0.09;0.09
180.84;0.21;-0.21;-0.34;-0.30;0.09;0.09
180.88;0.19;-0.21;-0.34;-0.30;0.07;0.09
180.92;0.17;-0.21;-0.34;-0.36;0.05;0.09
180.96;0.15;-0.21;-0.34;-0.41;0.03;0.09
181.00;0.15;-0.21;-0.34;-0.46;0.02;0.09
181.04;0.14;-0.22;-0.34;-0.47;0.02;0.10
181.08;0.12;-0.22;-0.34;-0.48;0.02;0.10
181.12;0.11;-0.22;-0.34;-0.50;0.01;0.10
181.16;0.08;-0.22;-0.34;-0.54;0.01;0.10
181.20;0.06;-0.23;-0.34;-0.57;0.01;0.10
181.24;0.03;-0.24;-0.34;-0.61;0.01;0.11
181.28;0.02;-0.24;-0.34;-0.66;0.01;0.11
181.32;0.01;-0.24;-0.34;-0.69;0.01;0.12
181.36;-0.01;-0.24;-0.34;-0.70;0.01;0.12
181.40;-0.03;-0.24;-0.34;-0.70;0.01;0.12
181.44;-0.04;-0.24;-0.34;-0.70;0.01;0.12
181.48;-0.05;-0.24;-0.34;-0.70;0.01;0.12
181.52;-0.06;-0.25;-0.34;-0.70;0.01;0.12
181.56;-0.07;-0.25;-0.34;-0.70;0.01;0.12
181.60;-0.08;-0.25;-0.34;-0.70;0.01;0.12
181.64;-0.09;-0.25;-0.34;-0.70;0.01;0.12
181.68;-0.10;-0.26;-0.34;-0.70;0.01;0.12
181.72;-0.11;-0.27;-0.34;-0.70;0.01;0.12
181.76;-0.12;-0.27;-0.34;-0.70;0.01;0.12
181.80;-0.12;-0.28;-0.34;-0.70;0.01;0.12
181.84;-0.13;-0.30;-0.34;-0.70;0.01;0.11
181.88;-0.14;-0.31;-0.34;-0.70;0.01;0.11
181.92;-0.14;-0.31;-0.36;-0.69;0.01;0.10
181.96;-0.15;-0.31;-0.37;-0.69;0.01;0.10
182.00;-0.16;-0.31;-0.38;-0.69;0.01;0.09
182.04;-0.16;-0.31;-0.39;-0.69;0.01;0.09
182.08;-0.17;-0.31;-0.40;-0.69;0.01;0.09
182.12;-0.17;-0.31;-0.41;-0.69;0.01;0.09
182.16;-0.18;-0.31;-0.42;-0.69;0.01;0.09
182.20;-0.18;-0.31;-0.43;-0.68;0.01;0.09
182.24;-0.19;-0.31;-0.45;-0.68;0.01;0.09
182.28;-0.19;-0.31;-0.46;-0.68;0.01;0.08
182.32;-0.20;-0.31;-0.47;-0.68;0.01;0.08
182.36;-0.20;-0.31;-0.48;-0.68;0.01;0.08
182.40;-0.20;-0.31;-0.49;-0.68;0.01;0.08
182.44;-0.20;-0.31;-0.49;-0.68;0.01;0.08
182.48;-0.21;-0.31;-0.49;-0.68;0.01;0.08
182.52;-0.21;-0.31;-0.50;-0.68;0.01;0.08
182.56;-0.21;-0.31;-0.51;-0.68;0.01;0.08
182.60;-0.21;-0.31;-0.51;-0.68;0.01;0.08
182.64;-0.21;-0.31;-0.51;-0.68;0.01;0.08
182.68;-0.21;-0.31;-0.52;-0.68;0.01;0.07
182.72;-0.21;-0.31;-0.52;-0.68;0.01;0.07
182.76;-0.21;-0.31;-0.53;-0.68;0.01;0.07
182.80;-0.22;-0.31;-0.54;-0.68;0.01;0.07
182.84;-0.23;-0.31;-0.54;-0.68;0.01;0.06
182.88;-0.24;-0.31;-0.54;-0.68;0.01;0.06
182.92;-0.25;-0.31;-0.54;-0.68;0.01;0.06
182.96;-0.26;-0.31;-0.54;-0.68;0.01;0.06
183.00;-0.28;-0.31;-0.54;-0.68;0.01;0.05
183.04;-0.30;-0.31;-0.54;-0.68;0.01;0.05
183.08;-0.32;-0.31;-0.54;-0.68;0.01;0.05
183.12;-0.36;-0.31;-0.54;-0.68;0.01;0.05
183.16;-0.39;-0.31;-0.54;-0.68;0.01;0.04
183.20;-0.44;-0.31;-0.54;-0.68;0.01;0.04
183.24;-0.49;-0.31;-0.54;-0.68;0.01;0.04
183.28;-0.52;-0.31;-0.54;-0.68;0.01;0.04
183.32;-0.55;-0.31;-0.54;-0.68;0.01;0.04
183.36;-0.58;-0.31;-0.54;-0.68;0.01;0.04
183.40;-0.61;-0.31;-0.54;-0.68;0.01;0.04
183.44;-0.62;-0.31;-0.54;-0.68;0.01;0.03
183.48;-0.64;-0.31;-0.54;-0.68;0.01;0.03
183.52;-0.65;-0.31;-0.54;-0.68;0.01;0.03
183.56;-0.67;-0.31;-0.54;-0.68;0.01;0.03
183.60;-0.67;-0.31;-0.54;-0.68;0.01;0.03
183.64;-0.68;-0.31;-0.54;-0.68;0.01;0.03
183.68;-0.68;-0.31;-0.54;-0.68;0.01;0.03
183.72;-0.68;-0.31;-0.54;-0.68;0.01;0.03
183.76;-0.68;-0.31;-0.54;-0.68;0.01;0.03
183.80;-0.69;-0.31;-0.54;-0.68;0.01;0.03
183.84;-0.69;-0.31;-0.54;-0.68;0.01;0.03
183.88;-0.69;-0.31;-0.54;-0.67;0.01;0.03
183.92;-0.69;-0.31;-0.54;-0.67;0.01;0.03
183.96;-0.69;-0.31;-0.55;-0.67;0.01;0.03
184.00;-0.70;-0.31;-0.55;-0.67;0.01;0.03
184.04;-0.70;-0.31;-0.55;-0.67;0.01;0.03
184.08;-0.70;-0.31;-0.55;-0.67;0.01;0.03
184.12;-0.70;-0.31;-0.55;-0.67;0.01;0.03
184.16;-0.70;-0.31;-0.55;-0.67;0.01;0.02
184.20;-0.70;-0.31;-0.55;-0.67;0.01;0.02
184.24;-0.70;-0.31;-0.55;-0.67;0.01;0.02
184.28;-0.70;-0.31;-0.55;-0.67;0.01;0.02
184.32;-0.70;-0.31;-0.54;-0.67;0.01;0.02
184.36;-0.70;-0.31;-0.54;-0.67;0.01;0.02
184.40;-0.70;-0.31;-0.54;-0.67;0.02;0.02
184.44;-0.70;-0.31;-0.53;-0.67;0.02;0.03
184.48;-0.69;-0.31;-0.53;-0.67;0.02;0.03
184.52;-0.69;-0.30;-0.53;-0.67;0.02;0.03
184.56;-0.69;-0.29;-0.52;-0.67;0.02;0.03
184.60;-0.65;-0.28;-0.52;-0.67;0.02;0.03
184.64;-0.59;-0.25;-0.52;-0.66;0.02;0.03
184.68;-0.55;-0.22;-0.51;-0.66;0.02;0.03
184.72;-0.53;-0.21;-0.49;-0.62;0.02;0.03
184.76;-0.51;-0.17;-0.46;-0.59;0.02;0.03
184.80;-0.49;-0.13;-0.42;-0.56;0.02;0.03
184.84;-0.48;-0.10;-0.39;-0.53;0.03;0.03
184.88;-0.46;-0.08;-0.33;-0.51;0.03;0.03
184.92;-0.43;-0.05;-0.29;-0.47;0.04;0.03
184.96;-0.39;-0.03;-0.25;-0.45;0.05;0.03
185.00;-0.35;-0.00;-0.22;-0.42;0.06;0.03
185.04;-0.33;0.03;-0.21;-0.41;0.06;0.03
185.08;-0.31;0.05;-0.18;-0.40;0.08;0.03
185.12;-0.30;0.08;-0.15;-0.39;0.10;0.03
185.16;-0.30;0.09;-0.10;-0.38;0.11;0.03
185.20;-0.30;0.10;-0.03;-0.37;0.11;0.03
185.24;-0.30;0.11;0.04;-0.36;0.11;0.03
185.28;-0.30;0.12;0.11;-0.35;0.11;0.03
185.32;-0.30;0.12;0.14;-0.35;0.11;0.03
185.36;-0.30;0.13;0.15;-0.35;0.11;0.03
185.40;-0.30;0.14;0.17;-0.34;0.11;0.03
185.44;-0.30;0.16;0.18;-0.34;0.11;0.03
185.48;-0.30;0.18;0.20;-0.33;0.11;0.03
185.52;-0.30;0.20;0.21;-0.33;0.11;0.03
185.56;-0.30;0.20;0.21;-0.33;0.11;0.03
185.60;-0.30;0.21;0.22;-0.32;0.11;0.03
185.64;-0.29;0.21;0.22;-0.32;0.11;0.03
185.68;-0.28;0.21;0.23;-0.32;0.11;0.03
185.72;-0.28;0.21;0.23;-0.31;0.11;0.03
185.76;-0.26;0.21;0.23;-0.31;0.11;0.03
185.80;-0.20;0.21;0.23;-0.30;0.11;0.03
185.84;-0.16;0.21;0.23;-0.30;0.11;0.03
185.88;-0.12;0.21;0.23;-0.30;0.11;0.03
185.92;-0.09;0.21;0.24;-0.30;0.11;0.03
185.96;-0.04;0.21;0.24;-0.30;0.11;0.03
186.00;0.01;0.21;0.24;-0.30;0.11;0.03
186.04;0.04;0.21;0.24;-0.30;0.11;0.03
186.08;0.07;0.21;0.24;-0.30;0.11;0.03
186.12;0.10;0.21;0.24;-0.30;0.11;0.03
186.16;0.12;0.21;0.24;-0.30;0.11;0.03
186.20;0.15;0.21;0.24;-0.30;0.11;0.03
186.24;0.17;0.21;0.24;-0.30;0.11;0.03
186.28;0.17;0.21;0.24;-0.30;0.11;0.03
186.32;0.17;0.20;0.24;-0.30;0.11;0.03
186.36;0.18;0.20;0.25;-0.30;0.11;0.03
186.40;0.18;0.20;0.25;-0.30;0.11;0.03
186.44;0.19;0.20;0.25;-0.30;0.11;0.03
